GPSWeek [weeks];GPSSecondsOfWeek [s];Velocity [meter/second]
1900;126838.769000053;5.04722222222222
1900;126838.789000034;5.08611111111111
1900;126838.809000015;5.08611111111111
1900;126838.828999996;5.04166666666667
1900;126838.848999977;5
1900;126838.868999958;5.125
1900;126838.888999939;5.00833333333333
1900;126838.90899992;5.00833333333333
1900;126838.928999901;5.04722222222222
1900;126838.948999882;5.13055555555556
1900;126838.968999863;5.07777777777778
1900;126838.988999844;5.09722222222222
1900;126839.009000063;5.09722222222222
1900;126839.029000044;5.05
1900;126839.049000025;5.09166666666667
1900;126839.069000006;5.02222222222222
1900;126839.088999987;5.06111111111111
1900;126839.108999968;5.06111111111111
1900;126839.128999949;5.06666666666667
1900;126839.148999929;5.09722222222222
1900;126839.16899991;5.11944444444444
1900;126839.188999891;5.05833333333333
1900;126839.208999872;5.05833333333333
1900;126839.228999853;5.06944444444444
1900;126839.248999834;5.15
1900;126839.269000053;5.05833333333333
1900;126839.289000034;5.15
1900;126839.309000015;5.15
1900;126839.328999996;5.09444444444445
1900;126839.348999977;5.06944444444444
1900;126839.368999958;5.11111111111111
1900;126839.388999939;5.08055555555556
1900;126839.40899992;5.08055555555556
1900;126839.428999901;5.05833333333333
1900;126839.448999882;5.09722222222222
1900;126839.468999863;5.11666666666667
1900;126839.488999844;5.10555555555556
1900;126839.509000063;5.10555555555556
1900;126839.529000044;5.14444444444444
1900;126839.549000025;5.13055555555556
1900;126839.569000006;5.1
1900;126839.588999987;5.16666666666667
1900;126839.608999968;5.16666666666667
1900;126839.628999949;5.11111111111111
1900;126839.648999929;5.13611111111111
1900;126839.66899991;5.16388888888889
1900;126839.688999891;5.10555555555556
1900;126839.708999872;5.10555555555556
1900;126839.728999853;5.11944444444444
1900;126839.748999834;5.09722222222222
1900;126839.769000053;5.125
1900;126839.789000034;5.08055555555556
1900;126839.809000015;5.08055555555556
1900;126839.828999996;5.15555555555556
1900;126839.848999977;5.18055555555556
1900;126839.868999958;5.13888888888889
1900;126839.888999939;5.20277777777778
1900;126839.90899992;5.20277777777778
1900;126839.928999901;5.08055555555556
1900;126839.948999882;5.16944444444444
1900;126839.968999863;5.13611111111111
1900;126839.988999844;5.13055555555556
1900;126840.009000063;5.13055555555556
1900;126840.029000044;5.15
1900;126840.049000025;5.16666666666667
1900;126840.069000006;5.15555555555556
1900;126840.088999987;5.18611111111111
1900;126840.108999968;5.18611111111111
1900;126840.128999949;5.18888888888889
1900;126840.148999929;5.16666666666667
1900;126840.16899991;5.15
1900;126840.188999891;5.15
1900;126840.208999872;5.15
1900;126840.228999853;5.2
1900;126840.248999834;5.18333333333333
1900;126840.269000053;5.13055555555556
1900;126840.289000034;5.16944444444444
1900;126840.309000015;5.16944444444444
1900;126840.328999996;5.15555555555556
1900;126840.348999977;5.18888888888889
1900;126840.368999958;5.16944444444444
1900;126840.388999939;5.18333333333333
1900;126840.40899992;5.18333333333333
1900;126840.428999901;5.175
1900;126840.448999882;5.21388888888889
1900;126840.468999863;5.09722222222222
1900;126840.488999844;5.09722222222222
1900;126840.509000063;5.13611111111111
1900;126840.529000044;5.20277777777778
1900;126840.549000025;5.15555555555556
1900;126840.569000006;5.15555555555556
1900;126840.588999987;5.175
1900;126840.608999968;5.175
1900;126840.628999949;5.15555555555556
1900;126840.648999929;5.11666666666667
1900;126840.66899991;5.18611111111111
1900;126840.688999891;5.175
1900;126840.708999872;5.175
1900;126840.728999853;5.2
1900;126840.748999834;5.16111111111111
1900;126840.769000053;5.23055555555556
1900;126840.789000034;5.21388888888889
1900;126840.809000015;5.21388888888889
1900;126840.828999996;5.19444444444444
1900;126840.848999977;5.18611111111111
1900;126840.868999958;5.23055555555556
1900;126840.888999939;5.23055555555556
1900;126840.90899992;5.19444444444444
1900;126840.928999901;5.21944444444445
1900;126840.948999882;5.21944444444445
1900;126840.968999863;5.175
1900;126840.988999844;5.175
1900;126841.009000063;5.26388888888889
1900;126841.029000044;5.26388888888889
1900;126841.049000025;5.21944444444445
1900;126841.069000006;5.21388888888889
1900;126841.088999987;5.21388888888889
1900;126841.108999968;5.21388888888889
1900;126841.128999949;5.30277777777778
1900;126841.148999929;5.30277777777778
1900;126841.16899991;5.15555555555556
1900;126841.188999891;5.225
1900;126841.208999872;5.225
1900;126841.228999853;5.20833333333333
1900;126841.248999834;5.23888888888889
1900;126841.269000053;5.18611111111111
1900;126841.289000034;5.225
1900;126841.309000015;5.225
1900;126841.328999996;5.225
1900;126841.348999977;5.18055555555556
1900;126841.368999958;5.25
1900;126841.388999939;5.21388888888889
1900;126841.40899992;5.21388888888889
1900;126841.428999901;5.16111111111111
1900;126841.448999882;5.26944444444444
1900;126841.468999863;5.14444444444444
1900;126841.488999844;5.25833333333333
1900;126841.509000063;5.25833333333333
1900;126841.529000044;5.27777777777778
1900;126841.549000025;5.275
1900;126841.569000006;5.16944444444444
1900;126841.588999987;4.98888888888889
1900;126841.608999968;4.98888888888889
1900;126841.628999949;5.14444444444444
1900;126841.648999929;5.28333333333333
1900;126841.66899991;5.09166666666667
1900;126841.688999891;5.23888888888889
1900;126841.708999872;5.23888888888889
1900;126841.728999853;5.33333333333333
1900;126841.748999834;5.20833333333333
1900;126841.769000053;5.26388888888889
1900;126841.789000034;5.28333333333333
1900;126841.809000015;5.28333333333333
1900;126841.828999996;5.18611111111111
1900;126841.848999977;5.24444444444444
1900;126841.868999958;5.27777777777778
1900;126841.888999939;5.275
1900;126841.90899992;5.275
1900;126841.928999901;5.275
1900;126841.948999882;5.25277777777778
1900;126841.968999863;5.29444444444444
1900;126841.988999844;5.31944444444444
1900;126842.009000063;5.31944444444444
1900;126842.029000044;5.30833333333333
1900;126842.049000025;5.275
1900;126842.069000006;5.34166666666667
1900;126842.088999987;5.34166666666667
1900;126842.108999968;5.38333333333333
1900;126842.128999949;5.41111111111111
1900;126842.148999929;5.43611111111111
1900;126842.16899991;5.38333333333333
1900;126842.188999891;5.43055555555556
1900;126842.208999872;5.43055555555556
1900;126842.228999853;5.45555555555556
1900;126842.248999834;5.41944444444444
1900;126842.269000053;5.39722222222222
1900;126842.289000034;5.39722222222222
1900;126842.309000015;5.38333333333333
1900;126842.328999996;5.39166666666667
1900;126842.348999977;5.36111111111111
1900;126842.368999958;5.31388888888889
1900;126842.388999939;5.31944444444444
1900;126842.40899992;5.31944444444444
1900;126842.428999901;5.29444444444444
1900;126842.448999882;5.28333333333333
1900;126842.468999863;5.275
1900;126842.488999844;5.30277777777778
1900;126842.509000063;5.30277777777778
1900;126842.529000044;5.33333333333333
1900;126842.549000025;5.33333333333333
1900;126842.569000006;5.36111111111111
1900;126842.588999987;5.36111111111111
1900;126842.608999968;5.36111111111111
1900;126842.628999949;5.37222222222222
1900;126842.648999929;5.38333333333333
1900;126842.66899991;5.39166666666667
1900;126842.688999891;5.37777777777778
1900;126842.708999872;5.37777777777778
1900;126842.728999853;5.38333333333333
1900;126842.748999834;5.40277777777778
1900;126842.769000053;5.40277777777778
1900;126842.789000034;5.42222222222222
1900;126842.809000015;5.42222222222222
1900;126842.828999996;5.43055555555556
1900;126842.848999977;5.43611111111111
1900;126842.868999958;5.43055555555556
1900;126842.888999939;5.44722222222222
1900;126842.90899992;5.44722222222222
1900;126842.928999901;5.44166666666667
1900;126842.948999882;5.46111111111111
1900;126842.968999863;5.45555555555556
1900;126842.988999844;5.45833333333333
1900;126843.009000063;5.45833333333333
1900;126843.029000044;5.46111111111111
1900;126843.049000025;5.45833333333333
1900;126843.069000006;5.475
1900;126843.088999987;5.48888888888889
1900;126843.108999968;5.48888888888889
1900;126843.128999949;5.49444444444444
1900;126843.148999929;5.50555555555556
1900;126843.16899991;5.51666666666667
1900;126843.188999891;5.51666666666667
1900;126843.208999872;5.51666666666667
1900;126843.228999853;5.53888888888889
1900;126843.248999834;5.53888888888889
1900;126843.269000053;5.56388888888889
1900;126843.289000034;5.54722222222222
1900;126843.309000015;5.54722222222222
1900;126843.328999996;5.55
1900;126843.348999977;5.55555555555556
1900;126843.368999958;5.55833333333333
1900;126843.388999939;5.56388888888889
1900;126843.40899992;5.56388888888889
1900;126843.428999901;5.56666666666667
1900;126843.448999882;5.55833333333333
1900;126843.468999863;5.57777777777778
1900;126843.488999844;5.58888888888889
1900;126843.509000063;5.58888888888889
1900;126843.529000044;5.59444444444445
1900;126843.549000025;5.56944444444444
1900;126843.569000006;5.61388888888889
1900;126843.588999987;5.61666666666667
1900;126843.608999968;5.61666666666667
1900;126843.628999949;5.61666666666667
1900;126843.648999929;5.63333333333333
1900;126843.66899991;5.63333333333333
1900;126843.688999891;5.64722222222222
1900;126843.708999872;5.64722222222222
1900;126843.728999853;5.64722222222222
1900;126843.748999834;5.64444444444444
1900;126843.769000053;5.65277777777778
1900;126843.789000034;5.66666666666667
1900;126843.809000015;5.66666666666667
1900;126843.828999996;5.675
1900;126843.848999977;5.675
1900;126843.868999958;5.67222222222222
1900;126843.888999939;5.69166666666667
1900;126843.90899992;5.69166666666667
1900;126843.928999901;5.67777777777778
1900;126843.948999882;5.68611111111111
1900;126843.968999863;5.69444444444444
1900;126843.988999844;5.70555555555556
1900;126844.009000063;5.70555555555556
1900;126844.029000044;5.68611111111111
1900;126844.049000025;5.68611111111111
1900;126844.069000006;5.69722222222222
1900;126844.088999987;5.72222222222222
1900;126844.108999968;5.72222222222222
1900;126844.128999949;5.70277777777778
1900;126844.148999929;5.71666666666667
1900;126844.16899991;5.725
1900;126844.188999891;5.72777777777778
1900;126844.208999872;5.72777777777778
1900;126844.228999853;5.73611111111111
1900;126844.248999834;5.74444444444444
1900;126844.269000053;5.74166666666667
1900;126844.289000034;5.75277777777778
1900;126844.309000015;5.75277777777778
1900;126844.328999996;5.76388888888889
1900;126844.348999977;5.76666666666667
1900;126844.368999958;5.775
1900;126844.388999939;5.78333333333333
1900;126844.40899992;5.78333333333333
1900;126844.428999901;5.78055555555556
1900;126844.448999882;5.78055555555556
1900;126844.468999863;5.79444444444444
1900;126844.488999844;5.79444444444444
1900;126844.509000063;5.79444444444444
1900;126844.529000044;5.8
1900;126844.549000025;5.80277777777778
1900;126844.569000006;5.81111111111111
1900;126844.588999987;5.81944444444444
1900;126844.608999968;5.81944444444444
1900;126844.628999949;5.81944444444444
1900;126844.648999929;5.82222222222222
1900;126844.66899991;5.83333333333333
1900;126844.688999891;5.84166666666667
1900;126844.708999872;5.84166666666667
1900;126844.728999853;5.85555555555556
1900;126844.748999834;5.84166666666667
1900;126844.769000053;5.86111111111111
1900;126844.789000034;5.85555555555556
1900;126844.809000015;5.85555555555556
1900;126844.828999996;5.86944444444444
1900;126844.848999977;5.86944444444444
1900;126844.868999958;5.88888888888889
1900;126844.888999939;5.89166666666667
1900;126844.90899992;5.89166666666667
1900;126844.928999901;5.875
1900;126844.948999882;5.9
1900;126844.968999863;5.91111111111111
1900;126844.988999844;5.91111111111111
1900;126845.009000063;5.91111111111111
1900;126845.029000044;5.91944444444444
1900;126845.049000025;5.93055555555556
1900;126845.069000006;5.93333333333333
1900;126845.088999987;5.93888888888889
1900;126845.108999968;5.93888888888889
1900;126845.128999949;5.95277777777778
1900;126845.148999929;5.95277777777778
1900;126845.16899991;5.96944444444445
1900;126845.188999891;5.98333333333333
1900;126845.208999872;5.98333333333333
1900;126845.228999853;5.99444444444444
1900;126845.248999834;5.99444444444444
1900;126845.269000053;6
1900;126845.289000034;6
1900;126845.309000015;6
1900;126845.328999996;6.01388888888889
1900;126845.348999977;6.01944444444444
1900;126845.368999958;6.01944444444444
1900;126845.388999939;6.03888888888889
1900;126845.40899992;6.03888888888889
1900;126845.428999901;6.03611111111111
1900;126845.448999882;6.04722222222222
1900;126845.468999863;6.05833333333333
1900;126845.488999844;6.08333333333333
1900;126845.509000063;6.08333333333333
1900;126845.529000044;6.05833333333333
1900;126845.549000025;6.07777777777778
1900;126845.569000006;6.08611111111111
1900;126845.588999987;6.09722222222222
1900;126845.608999968;6.09722222222222
1900;126845.628999949;6.11111111111111
1900;126845.648999929;6.11111111111111
1900;126845.66899991;6.11666666666667
1900;126845.688999891;6.11666666666667
1900;126845.708999872;6.11666666666667
1900;126845.728999853;6.12777777777778
1900;126845.748999834;6.16111111111111
1900;126845.769000053;6.15555555555556
1900;126845.789000034;6.16666666666667
1900;126845.809000015;6.16666666666667
1900;126845.828999996;6.18611111111111
1900;126845.848999977;6.21388888888889
1900;126845.868999958;6.2
1900;126845.888999939;6.20555555555556
1900;126845.90899992;6.20555555555556
1900;126845.928999901;6.21944444444445
1900;126845.948999882;6.23333333333333
1900;126845.968999863;6.24166666666667
1900;126845.988999844;6.23611111111111
1900;126846.009000063;6.23611111111111
1900;126846.029000044;6.25277777777778
1900;126846.049000025;6.24444444444444
1900;126846.069000006;6.26111111111111
1900;126846.088999987;6.27222222222222
1900;126846.108999968;6.27222222222222
1900;126846.128999949;6.26944444444444
1900;126846.148999929;6.28888888888889
1900;126846.16899991;6.29166666666667
1900;126846.188999891;6.29444444444444
1900;126846.208999872;6.29444444444444
1900;126846.228999853;6.31111111111111
1900;126846.248999834;6.32222222222222
1900;126846.269000053;6.31944444444444
1900;126846.289000034;6.31944444444444
1900;126846.309000015;6.32222222222222
1900;126846.328999996;6.31944444444444
1900;126846.348999977;6.31944444444444
1900;126846.368999958;6.33333333333333
1900;126846.388999939;6.33333333333333
1900;126846.40899992;6.33333333333333
1900;126846.428999901;6.34166666666667
1900;126846.448999882;6.34166666666667
1900;126846.468999863;6.38333333333333
1900;126846.488999844;6.36388888888889
1900;126846.509000063;6.36388888888889
1900;126846.529000044;6.33333333333333
1900;126846.549000025;6.37222222222222
1900;126846.569000006;6.42222222222222
1900;126846.588999987;6.44722222222222
1900;126846.608999968;6.44722222222222
1900;126846.628999949;6.36111111111111
1900;126846.648999929;6.39166666666667
1900;126846.66899991;6.4
1900;126846.688999891;6.40277777777778
1900;126846.708999872;6.40277777777778
1900;126846.728999853;6.40277777777778
1900;126846.748999834;6.39166666666667
1900;126846.769000053;6.42222222222222
1900;126846.789000034;6.40277777777778
1900;126846.809000015;6.40277777777778
1900;126846.828999996;6.42777777777778
1900;126846.848999977;6.40833333333333
1900;126846.868999958;6.45
1900;126846.888999939;6.43055555555556
1900;126846.90899992;6.43055555555556
1900;126846.928999901;6.41111111111111
1900;126846.948999882;6.44166666666667
1900;126846.968999863;6.41944444444444
1900;126846.988999844;6.43055555555556
1900;126847.009000063;6.43055555555556
1900;126847.029000044;6.41111111111111
1900;126847.049000025;6.41944444444444
1900;126847.069000006;6.42777777777778
1900;126847.088999987;6.42777777777778
1900;126847.108999968;6.42777777777778
1900;126847.128999949;6.44166666666667
1900;126847.148999929;6.44166666666667
1900;126847.16899991;6.45
1900;126847.188999891;6.44166666666667
1900;126847.208999872;6.44166666666667
1900;126847.228999853;6.44166666666667
1900;126847.248999834;6.45833333333333
1900;126847.269000053;6.45
1900;126847.289000034;6.43888888888889
1900;126847.309000015;6.43888888888889
1900;126847.328999996;6.43055555555556
1900;126847.348999977;6.45277777777778
1900;126847.368999958;6.43055555555556
1900;126847.388999939;6.45
1900;126847.40899992;6.45
1900;126847.428999901;6.44166666666667
1900;126847.448999882;6.43888888888889
1900;126847.468999863;6.45
1900;126847.488999844;6.44166666666667
1900;126847.509000063;6.44166666666667
1900;126847.529000044;6.44722222222222
1900;126847.549000025;6.45
1900;126847.569000006;6.44722222222222
1900;126847.588999987;6.43055555555556
1900;126847.608999968;6.43055555555556
1900;126847.628999949;6.41666666666667
1900;126847.648999929;6.44166666666667
1900;126847.66899991;6.42777777777778
1900;126847.688999891;6.43611111111111
1900;126847.708999872;6.43611111111111
1900;126847.728999853;6.42222222222222
1900;126847.748999834;6.43888888888889
1900;126847.769000053;6.41944444444444
1900;126847.789000034;6.43055555555556
1900;126847.809000015;6.43055555555556
1900;126847.828999996;6.43055555555556
1900;126847.848999977;6.43055555555556
1900;126847.868999958;6.42222222222222
1900;126847.888999939;6.39166666666667
1900;126847.90899992;6.39166666666667
1900;126847.928999901;6.37222222222222
1900;126847.948999882;6.38333333333333
1900;126847.968999863;6.36388888888889
1900;126847.988999844;6.36111111111111
1900;126848.009000063;6.36111111111111
1900;126848.029000044;6.33333333333333
1900;126848.049000025;6.35
1900;126848.069000006;6.33333333333333
1900;126848.088999987;6.34166666666667
1900;126848.108999968;6.34166666666667
1900;126848.128999949;6.33055555555556
1900;126848.148999929;6.30277777777778
1900;126848.16899991;6.30277777777778
1900;126848.188999891;6.28888888888889
1900;126848.208999872;6.28888888888889
1900;126848.228999853;6.275
1900;126848.248999834;6.26388888888889
1900;126848.269000053;6.23055555555556
1900;126848.289000034;6.23055555555556
1900;126848.309000015;6.24444444444444
1900;126848.328999996;6.23055555555556
1900;126848.348999977;6.23333333333333
1900;126848.368999958;6.20555555555556
1900;126848.388999939;6.2
1900;126848.40899992;6.2
1900;126848.428999901;6.2
1900;126848.448999882;6.19166666666667
1900;126848.468999863;6.18055555555556
1900;126848.488999844;6.16111111111111
1900;126848.509000063;6.16111111111111
1900;126848.529000044;6.15277777777778
1900;126848.549000025;6.15555555555556
1900;126848.569000006;6.14722222222222
1900;126848.588999987;6.12222222222222
1900;126848.608999968;6.12222222222222
1900;126848.628999949;6.10277777777778
1900;126848.648999929;6.11111111111111
1900;126848.66899991;6.09166666666667
1900;126848.688999891;6.09166666666667
1900;126848.708999872;6.09166666666667
1900;126848.728999853;6.07222222222222
1900;126848.748999834;6.07777777777778
1900;126848.769000053;6.05277777777778
1900;126848.789000034;6.05833333333333
1900;126848.809000015;6.05833333333333
1900;126848.828999996;6.05833333333333
1900;126848.848999977;6.03611111111111
1900;126848.868999958;6.04722222222222
1900;126848.888999939;6.04722222222222
1900;126848.90899992;6.04722222222222
1900;126848.928999901;6.01666666666667
1900;126848.948999882;6.00833333333333
1900;126848.968999863;6.02222222222222
1900;126848.988999844;6.02222222222222
1900;126849.009000063;6.02222222222222
1900;126849.029000044;6.01666666666667
1900;126849.049000025;6.01944444444444
1900;126849.069000006;6.01944444444444
1900;126849.088999987;6
1900;126849.108999968;6
1900;126849.128999949;6.00833333333333
1900;126849.148999929;6.01388888888889
1900;126849.16899991;6.00833333333333
1900;126849.188999891;6
1900;126849.208999872;6
1900;126849.228999853;5.99722222222222
1900;126849.248999834;6.00833333333333
1900;126849.269000053;5.99722222222222
1900;126849.289000034;5.99444444444444
1900;126849.309000015;5.99444444444444
1900;126849.328999996;6.01944444444444
1900;126849.348999977;6.03611111111111
1900;126849.368999958;5.99444444444444
1900;126849.388999939;5.99444444444444
1900;126849.40899992;6.02222222222222
1900;126849.428999901;6.00277777777778
1900;126849.448999882;5.97222222222222
1900;126849.468999863;6
1900;126849.488999844;5.99722222222222
1900;126849.509000063;5.99722222222222
1900;126849.529000044;5.98888888888889
1900;126849.549000025;5.99444444444444
1900;126849.569000006;5.96944444444445
1900;126849.588999987;5.98888888888889
1900;126849.608999968;5.98888888888889
1900;126849.628999949;5.98333333333333
1900;126849.648999929;5.96388888888889
1900;126849.66899991;5.96944444444445
1900;126849.688999891;5.96944444444445
1900;126849.708999872;5.96944444444445
1900;126849.728999853;5.95833333333333
1900;126849.748999834;5.925
1900;126849.769000053;5.94444444444444
1900;126849.789000034;5.91388888888889
1900;126849.809000015;5.91388888888889
1900;126849.828999996;5.91944444444444
1900;126849.848999977;5.91944444444444
1900;126849.868999958;5.88333333333333
1900;126849.888999939;5.90277777777778
1900;126849.90899992;5.90277777777778
1900;126849.928999901;5.88333333333333
1900;126849.948999882;5.875
1900;126849.968999863;5.86111111111111
1900;126849.988999844;5.86111111111111
1900;126850.009000063;5.86111111111111
1900;126850.029000044;5.85555555555556
1900;126850.049000025;5.84166666666667
1900;126850.069000006;5.81111111111111
1900;126850.088999987;5.80555555555556
1900;126850.108999968;5.80555555555556
1900;126850.128999949;5.8
1900;126850.148999929;5.78611111111111
1900;126850.16899991;5.76666666666667
1900;126850.188999891;5.75277777777778
1900;126850.208999872;5.75277777777778
1900;126850.228999853;5.75555555555556
1900;126850.248999834;5.75277777777778
1900;126850.269000053;5.73333333333333
1900;126850.289000034;5.72777777777778
1900;126850.309000015;5.72777777777778
1900;126850.328999996;5.71666666666667
1900;126850.348999977;5.70555555555556
1900;126850.368999958;5.69722222222222
1900;126850.388999939;5.68333333333333
1900;126850.40899992;5.68333333333333
1900;126850.428999901;5.675
1900;126850.448999882;5.65555555555556
1900;126850.468999863;5.63888888888889
1900;126850.488999844;5.62777777777778
1900;126850.509000063;5.62777777777778
1900;126850.529000044;5.62777777777778
1900;126850.549000025;5.60277777777778
1900;126850.569000006;5.61666666666667
1900;126850.588999987;5.61666666666667
1900;126850.608999968;5.60277777777778
1900;126850.628999949;5.58888888888889
1900;126850.648999929;5.58611111111111
1900;126850.66899991;5.57777777777778
1900;126850.688999891;5.55833333333333
1900;126850.708999872;5.55833333333333
1900;126850.728999853;5.55555555555556
1900;126850.748999834;5.54722222222222
1900;126850.769000053;5.51944444444444
1900;126850.789000034;5.50833333333333
1900;126850.809000015;5.50833333333333
1900;126850.828999996;5.50555555555556
1900;126850.848999977;5.5
1900;126850.868999958;5.47777777777778
1900;126850.888999939;5.46944444444445
1900;126850.90899992;5.46944444444445
1900;126850.928999901;5.46111111111111
1900;126850.948999882;5.45833333333333
1900;126850.968999863;5.44166666666667
1900;126850.988999844;5.44166666666667
1900;126851.009000063;5.44166666666667
1900;126851.029000044;5.44722222222222
1900;126851.049000025;5.42777777777778
1900;126851.069000006;5.41111111111111
1900;126851.088999987;5.41111111111111
1900;126851.108999968;5.40277777777778
1900;126851.128999949;5.40277777777778
1900;126851.148999929;5.37222222222222
1900;126851.16899991;5.34166666666667
1900;126851.188999891;5.34166666666667
1900;126851.208999872;5.34166666666667
1900;126851.228999853;5.34722222222222
1900;126851.248999834;5.33333333333333
1900;126851.269000053;5.32777777777778
1900;126851.289000034;5.30277777777778
1900;126851.309000015;5.30277777777778
1900;126851.328999996;5.30277777777778
1900;126851.348999977;5.29444444444444
1900;126851.368999958;5.27222222222222
1900;126851.388999939;5.24444444444444
1900;126851.40899992;5.24444444444444
1900;126851.428999901;5.225
1900;126851.448999882;5.24444444444444
1900;126851.468999863;5.21944444444445
1900;126851.488999844;5.21944444444445
1900;126851.509000063;5.21944444444445
1900;126851.529000044;5.20555555555556
1900;126851.549000025;5.18888888888889
1900;126851.569000006;5.16111111111111
1900;126851.588999987;5.15
1900;126851.608999968;5.15
1900;126851.628999949;5.16111111111111
1900;126851.648999929;5.13888888888889
1900;126851.66899991;5.13055555555556
1900;126851.688999891;5.11666666666667
1900;126851.708999872;5.11666666666667
1900;126851.728999853;5.11111111111111
1900;126851.748999834;5.09166666666667
1900;126851.769000053;5.07777777777778
1900;126851.789000034;5.075
1900;126851.809000015;5.075
1900;126851.828999996;5.07777777777778
1900;126851.848999977;5.05833333333333
1900;126851.868999958;5.02777777777778
1900;126851.888999939;5.02222222222222
1900;126851.90899992;5.02222222222222
1900;126851.928999901;5.00277777777778
1900;126851.948999882;5
1900;126851.968999863;5
1900;126851.988999844;4.98888888888889
1900;126852.009000063;4.98888888888889
1900;126852.029000044;4.97777777777778
1900;126852.049000025;4.96944444444445
1900;126852.069000006;4.94166666666667
1900;126852.088999987;4.96111111111111
1900;126852.108999968;4.96111111111111
1900;126852.128999949;4.96111111111111
1900;126852.148999929;4.96111111111111
1900;126852.16899991;4.94166666666667
1900;126852.188999891;4.93888888888889
1900;126852.208999872;4.93888888888889
1900;126852.228999853;4.93055555555556
1900;126852.248999834;4.93888888888889
1900;126852.269000053;4.90833333333333
1900;126852.289000034;4.91388888888889
1900;126852.309000015;4.91388888888889
1900;126852.328999996;4.92222222222222
1900;126852.348999977;4.95277777777778
1900;126852.368999958;4.93888888888889
1900;126852.388999939;4.96111111111111
1900;126852.40899992;4.96111111111111
1900;126852.428999901;4.98888888888889
1900;126852.448999882;4.97222222222222
1900;126852.468999863;5
1900;126852.488999844;4.98611111111111
1900;126852.509000063;4.98611111111111
1900;126852.529000044;4.99722222222222
1900;126852.549000025;5.01111111111111
1900;126852.569000006;5.02777777777778
1900;126852.588999987;5.04166666666667
1900;126852.608999968;5.04166666666667
1900;126852.628999949;5.03055555555556
1900;126852.648999929;5.04166666666667
1900;126852.66899991;5.05
1900;126852.688999891;5.05555555555556
1900;126852.708999872;5.05555555555556
1900;126852.728999853;5.07777777777778
1900;126852.748999834;5.09722222222222
1900;126852.769000053;5.11666666666667
1900;126852.789000034;5.09722222222222
1900;126852.809000015;5.09722222222222
1900;126852.828999996;5.09722222222222
1900;126852.848999977;5.11111111111111
1900;126852.868999958;5.16666666666667
1900;126852.888999939;5.16666666666667
1900;126852.90899992;5.16944444444444
1900;126852.928999901;5.16111111111111
1900;126852.948999882;5.14444444444444
1900;126852.968999863;5.19444444444444
1900;126852.988999844;5.20833333333333
1900;126853.009000063;5.20833333333333
1900;126853.029000044;5.21388888888889
1900;126853.049000025;5.23055555555556
1900;126853.069000006;5.26388888888889
1900;126853.088999987;5.25833333333333
1900;126853.108999968;5.25833333333333
1900;126853.128999949;5.25833333333333
1900;126853.148999929;5.29444444444444
1900;126853.16899991;5.275
1900;126853.188999891;5.30277777777778
1900;126853.208999872;5.30277777777778
1900;126853.228999853;5.29444444444444
1900;126853.248999834;5.31111111111111
1900;126853.269000053;5.34722222222222
1900;126853.289000034;5.35833333333333
1900;126853.309000015;5.35833333333333
1900;126853.328999996;5.37222222222222
1900;126853.348999977;5.37222222222222
1900;126853.368999958;5.37222222222222
1900;126853.388999939;5.38888888888889
1900;126853.40899992;5.38888888888889
1900;126853.428999901;5.38888888888889
1900;126853.448999882;5.40277777777778
1900;126853.468999863;5.42222222222222
1900;126853.488999844;5.43055555555556
1900;126853.509000063;5.43055555555556
1900;126853.529000044;5.43055555555556
1900;126853.549000025;5.44722222222222
1900;126853.569000006;5.46666666666667
1900;126853.588999987;5.48888888888889
1900;126853.608999968;5.48888888888889
1900;126853.628999949;5.49722222222222
1900;126853.648999929;5.50555555555556
1900;126853.66899991;5.50833333333333
1900;126853.688999891;5.51944444444444
1900;126853.708999872;5.51944444444444
1900;126853.728999853;5.51666666666667
1900;126853.748999834;5.52777777777778
1900;126853.769000053;5.55
1900;126853.789000034;5.55
1900;126853.809000015;5.55
1900;126853.828999996;5.56388888888889
1900;126853.848999977;5.58611111111111
1900;126853.868999958;5.59444444444445
1900;126853.888999939;5.61666666666667
1900;126853.90899992;5.61666666666667
1900;126853.928999901;5.62777777777778
1900;126853.948999882;5.65555555555556
1900;126853.968999863;5.67222222222222
1900;126853.988999844;5.69722222222222
1900;126854.009000063;5.69722222222222
1900;126854.029000044;5.70555555555556
1900;126854.049000025;5.70555555555556
1900;126854.069000006;5.74166666666667
1900;126854.088999987;5.75555555555556
1900;126854.108999968;5.75555555555556
1900;126854.128999949;5.74722222222222
1900;126854.148999929;5.78333333333333
1900;126854.16899991;5.8
1900;126854.188999891;5.81944444444444
1900;126854.208999872;5.81944444444444
1900;126854.228999853;5.82222222222222
1900;126854.248999834;5.84166666666667
1900;126854.269000053;5.86944444444444
1900;126854.289000034;5.875
1900;126854.309000015;5.875
1900;126854.328999996;5.89166666666667
1900;126854.348999977;5.90277777777778
1900;126854.368999958;5.91944444444444
1900;126854.388999939;5.93055555555556
1900;126854.40899992;5.93055555555556
1900;126854.428999901;5.94444444444444
1900;126854.448999882;5.94444444444444
1900;126854.468999863;5.98333333333333
1900;126854.488999844;5.98333333333333
1900;126854.509000063;5.98333333333333
1900;126854.529000044;5.98333333333333
1900;126854.549000025;6.00833333333333
1900;126854.569000006;6.01666666666667
1900;126854.588999987;6.01666666666667
1900;126854.608999968;6.01944444444444
1900;126854.628999949;6.02222222222222
1900;126854.648999929;6.05833333333333
1900;126854.66899991;6
