GPSWeek [weeks];GPSSecondsOfWeek [s];Yaw-Rate [rad/s]
1900;126754.664999962;0.296705972839036
1900;126754.684999943;0.293913446035845
1900;126754.704999924;0.293389847260247
1900;126754.724999905;0.291120919232654
1900;126754.744999886;0.289550122905859
1900;126754.764999866;0.291295452157854
1900;126754.784999847;0.291120919232654
1900;126754.805000067;0.29234264970905
1900;126754.825000048;0.294437044811443
1900;126754.845000029;0.298276769165831
1900;126754.86500001;0.303512756921814
1900;126754.88499999;0.309621409303794
1900;126754.904999971;0.314159265358979
1900;126754.924999952;0.320616983591358
1900;126754.944999933;0.324107642095347
1900;126754.964999914;0.325329372571743
1900;126754.984999895;0.32620203719774
1900;126755.004999876;0.326725635973339
1900;126755.024999857;0.327772833524535
1900;126755.044999838;0.328470965225333
1900;126755.065000057;0.329169096926131
1900;126755.085000038;0.331438024953723
1900;126755.105000019;0.333357887130917
1900;126755.125;0.337721210260903
1900;126755.144999981;0.342433599241287
1900;126755.164999962;0.346796922371273
1900;126755.184999943;0.35395277230445
1900;126755.204999924;0.357967029584037
1900;126755.224999905;0.361806753938425
1900;126755.244999886;0.364948346592014
1900;126755.264999866;0.369137136796801
1900;126755.284999847;0.372976861151188
1900;126755.305000067;0.378038315981972
1900;126755.325000048;0.385543231765547
1900;126755.345000029;0.389382956119935
1900;126755.36500001;0.392699081698724
1900;126755.38499999;0.397586003604308
1900;126755.404999971;0.402996524285491
1900;126755.424999952;0.409105176667471
1900;126755.444999933;0.41538836197465
1900;126755.464999914;0.422020613132229
1900;126755.484999895;0.428827397215007
1900;126755.504999876;0.436681378848981
1900;126755.524999857;0.445582558034152
1900;126755.544999838;0.452912940892529
1900;126755.565000057;0.458323461573711
1900;126755.585000038;0.467224640758882
1900;126755.605000019;0.471762496814067
1900;126755.625;0.476823951644851
1900;126755.644999981;0.483456202802429
1900;126755.664999962;0.487295927156817
1900;126755.684999943;0.494102711239595
1900;126755.704999924;0.497244303893185
1900;126755.724999905;0.502131225798769
1900;126755.744999886;0.507367213554752
1900;126755.764999866;0.512254135460336
1900;126755.784999847;0.516617458590322
1900;126755.805000067;0.519584518318712
1900;126755.825000048;0.521853446346305
1900;126755.845000029;0.522377045121903
1900;126755.86500001;0.524122374373897
1900;126755.88499999;0.525693170700692
1900;126755.904999971;0.52639130240149
1900;126755.924999952;0.529183829204681
1900;126755.944999933;0.530231026755877
1900;126755.964999914;0.534419816960664
1900;126755.984999895;0.538085008389852
1900;126756.004999876;0.543670061996234
1900;126756.024999857;0.547160720500222
1900;126756.044999838;0.551524043630208
1900;126756.065000057;0.556585498460992
1900;126756.085000038;0.560774288665778
1900;126756.105000019;0.561646953291775
1900;126756.125;0.561646953291775
1900;126756.144999981;0.563043216693371
1900;126756.164999962;0.562170552067374
1900;126756.184999943;0.562170552067374
1900;126756.204999924;0.561123354516177
1900;126756.224999905;0.56025068989018
1900;126756.244999886;0.560948821590978
1900;126756.264999866;0.562694150842972
1900;126756.284999847;0.562519617917773
1900;126756.305000067;0.562868683768171
1900;126756.325000048;0.562519617917773
1900;126756.345000029;0.564788545945365
1900;126756.36500001;0.561996019142174
1900;126756.38499999;0.560425222815379
1900;126756.404999971;0.559203492338983
1900;126756.424999952;0.556061899685393
1900;126756.444999933;0.551524043630208
1900;126756.464999914;0.549080582677416
1900;126756.484999895;0.546637121724624
1900;126756.504999876;0.543320996145835
1900;126756.524999857;0.539306738866248
1900;126756.544999838;0.534419816960664
1900;126756.565000057;0.52953289505508
1900;126756.585000038;0.525693170700692
1900;126756.605000019;0.521155314645507
1900;126756.625;0.517490123216319
1900;126756.644999981;0.513824931787131
1900;126756.664999962;0.511381470834339
1900;126756.684999943;0.507716279405151
1900;126756.704999924;0.501956692873569
1900;126756.724999905;0.497942435593982
1900;126756.744999886;0.493928178314395
1900;126756.764999866;0.489739388109609
1900;126756.784999847;0.485376064979623
1900;126756.805000067;0.481012741849637
1900;126756.825000048;0.475602221168455
1900;126756.845000029;0.471587963888868
1900;126756.86500001;0.468097305384879
1900;126756.88499999;0.464606646880891
1900;126756.904999971;0.461115988376902
1900;126756.924999952;0.457450796947714
1900;126756.944999933;0.453262006742927
1900;126756.964999914;0.446978821435748
1900;126756.984999895;0.439822971502571
1900;126757.004999876;0.433714319120591
1900;126757.024999857;0.426733002112614
1900;126757.044999838;0.423067810683426
1900;126757.065000057;0.419228086329038
1900;126757.085000038;0.414166631498254
1900;126757.105000019;0.408407044966673
1900;126757.125;0.403520123061089
1900;126757.144999981;0.399505865781502
1900;126757.164999962;0.395666141427115
1900;126757.184999943;0.392873614623924
1900;126757.204999924;0.389382956119935
1900;126757.224999905;0.387637626867941
1900;126757.244999886;0.383797902513553
1900;126757.264999866;0.38170350741116
1900;126757.284999847;0.377689250131573
1900;126757.305000067;0.374547657477983
1900;126757.325000048;0.369137136796801
1900;126757.345000029;0.363901149040818
1900;126757.36500001;0.359537825910832
1900;126757.38499999;0.353778239379251
1900;126757.404999971;0.34487706019408
1900;126757.424999952;0.3385938748869
1900;126757.444999933;0.331438024953723
1900;126757.464999914;0.326027504272541
1900;126757.484999895;0.319918851890561
1900;126757.504999876;0.317824456788167
1900;126757.524999857;0.31712632508737
1900;126757.544999838;0.311366738555788
1900;126757.565000057;0.307177948351002
1900;126757.585000038;0.303338223996614
1900;126757.605000019;0.298276769165831
1900;126757.625;0.293738913110646
1900;126757.644999981;0.289550122905859
1900;126757.664999962;0.286757596102668
1900;126757.684999943;0.28326693759868
1900;126757.704999924;0.277856416917497
1900;126757.724999905;0.271398698685118
1900;126757.744999886;0.265290046303138
1900;126757.764999866;0.258134196369961
1900;126757.784999847;0.251152879361984
1900;126757.805000067;0.246615023306799
1900;126757.825000048;0.239110107523223
1900;126757.845000029;0.234397718542838
1900;126757.86500001;0.229859862487653
1900;126757.88499999;0.226020138133266
1900;126757.904999971;0.222529479629277
1900;126757.924999952;0.21851522234969
1900;126757.944999933;0.2155481626213
1900;126757.964999914;0.211708438266912
1900;126757.984999895;0.205599785884932
1900;126758.004999876;0.201934594455744
1900;126758.024999857;0.199491133502952
1900;126758.044999838;0.195825942073764
1900;126758.065000057;0.194429678672168
1900;126758.085000038;0.191462618943778
1900;126758.105000019;0.189891822616983
1900;126758.125;0.185703032412197
1900;126758.144999981;0.181863308057809
1900;126758.164999962;0.178896248329419
1900;126758.184999943;0.177849050778222
1900;126758.204999924;0.176278254451427
1900;126758.224999905;0.173660260573436
1900;126758.244999886;0.168773338667852
1900;126758.264999866;0.164410015537866
1900;126758.284999847;0.162664686285872
1900;126758.305000067;0.160570291183478
1900;126758.325000048;0.158999494856683
1900;126758.345000029;0.161268422884276
1900;126758.36500001;0.163537350911869
1900;126758.38499999;0.161617488734675
1900;126758.404999971;0.158475896081085
1900;126758.424999952;0.154636171726698
1900;126758.444999933;0.154461638801498
1900;126758.464999914;0.154636171726698
1900;126758.484999895;0.154810704651897
1900;126758.504999876;0.157428698529889
1900;126758.524999857;0.158999494856683
1900;126758.544999838;0.159697626557481
1900;126758.565000057;0.158999494856683
1900;126758.585000038;0.155334303427495
1900;126758.605000019;0.152018177848706
1900;126758.625;0.146782190092723
1900;126758.644999981;0.139626340159546
1900;126758.664999962;0.133343154852367
1900;126758.684999943;0.128107167096384
1900;126758.704999924;0.123394778115999
1900;126758.724999905;0.116413461108022
1900;126758.744999886;0.112224670903235
1900;126758.764999866;0.109432144100044
1900;126758.784999847;0.108734012399247
1900;126758.805000067;0.108908545324446
1900;126758.825000048;0.10786134777325
1900;126758.845000029;0.104894288044859
1900;126758.86500001;0.101054563690472
1900;126758.88499999;0.0947713783832921
1900;126758.904999971;0.0897099235525086
1900;126758.924999952;0.0853466004225227
1900;126758.944999933;0.0813323431429358
1900;126758.964999914;0.0776671517137477
1900;126758.984999895;0.0764454212373516
1900;126759.004999876;0.0747000919853573
1900;126759.024999857;0.0736528944341607
1900;126759.044999838;0.0719075651821664
1900;126759.065000057;0.0720820981073658
1900;126759.085000038;0.0724311639577647
1900;126759.105000019;0.0750491578357562
1900;126759.125;0.075398223686155
1900;126759.144999981;0.0720820981073658
1900;126759.164999962;0.0671951762017817
1900;126759.184999943;0.0635299847725936
1900;126759.204999924;0.0579449311662117
1900;126759.224999905;0.0539306738866248
1900;126759.244999886;0.049567350756639
1900;126759.264999866;0.046774823953448
1900;126759.284999847;0.0466002910282486
1900;126759.305000067;0.0471238898038469
1900;126759.325000048;0.046774823953448
1900;126759.345000029;0.0474729556542458
1900;126759.36500001;0.0469493568786475
1900;126759.38499999;0.0450294947014537
1900;126759.404999971;0.0425860337486616
1900;126759.424999952;0.0345575191894877
1900;126759.444999933;0.0315904594610974
1900;126759.464999914;0.0249582083035189
1900;126759.484999895;0.0218166156499291
1900;126759.504999876;0.0176278254451427
1900;126759.524999857;0.0160570291183478
1900;126759.544999838;0.0160570291183478
1900;126759.565000057;0.016929693744345
1900;126759.585000038;0.0185004900711399
1900;126759.605000019;0.0176278254451427
1900;126759.625;0.0158824961931484
1900;126759.644999981;0.0137881010907552
1900;126759.664999962;0.011693705988362
1900;126759.684999943;0.00977384381116825
1900;126759.704999924;0.00733038285837618
1900;126759.724999905;0.00750491578357562
1900;126759.744999886;0.0108210413623648
1900;126759.764999866;0.0113446401379631
1900;126759.784999847;0.0108210413623648
1900;126759.805000067;0.00890117918517108
1900;126759.825000048;0.00837758040957278
1900;126759.845000029;0.00837758040957278
1900;126759.86500001;0.00855211333477222
1900;126759.88499999;0.010471975511966
1900;126759.904999971;0.012915436464758
1900;126759.924999952;0.0125663706143592
1900;126759.944999933;0.0108210413623648
1900;126759.964999914;0.00942477796076938
1900;126759.984999895;0.00715584993317675
1900;126760.004999876;0.00733038285837618
1900;126760.024999857;0.00820304748437335
1900;126760.044999838;0.00855211333477222
1900;126760.065000057;0.00802851455917392
1900;126760.085000038;0.00785398163397448
1900;126760.105000019;0.00890117918517108
1900;126760.125;0.00925024503556995
1900;126760.144999981;0.00942477796076938
1900;126760.164999962;0.0109955742875643
1900;126760.184999943;0.012915436464758
1900;126760.204999924;0.0134390352403563
1900;126760.224999905;0.0178023583703422
1900;126760.244999886;0.0185004900711399
1900;126760.264999866;0.0174532925199433
1900;126760.286000013;0.0165806278939461
1900;126760.305999994;0.0165806278939461
1900;126760.325999975;0.0171042266695444
1900;126760.345999956;0.0193731546971371
1900;126760.365999937;0.0197222205475359
1900;126760.385999918;0.0186750229963393
1900;126760.405999899;0.0139626340159546
1900;126760.42599988;0.0109955742875643
1900;126760.445999861;0.00994837673636768
1900;126760.465999842;0.00837758040957278
1900;126760.486000061;0.00837758040957278
1900;126760.506000042;0.00785398163397448
1900;126760.526000023;0.00698131700797732
1900;126760.546000004;0.00907571211037051
1900;126760.565999985;0.00890117918517108
1900;126760.585999966;0.00977384381116825
1900;126760.605999947;0.0113446401379631
1900;126760.625999928;0.0109955742875643
1900;126760.645999908;0.0113446401379631
1900;126760.665999889;0.00959931088596881
1900;126760.68599987;0.00925024503556995
1900;126760.705999851;0.00925024503556995
1900;126760.725999832;0.00907571211037051
1900;126760.746000051;0.0109955742875643
1900;126760.766000032;0.010471975511966
1900;126760.786000013;0.0109955742875643
1900;126760.805999994;0.0122173047639603
1900;126760.825999975;0.0125663706143592
1900;126760.845999956;0.0130899693899575
1900;126760.865999937;0.0130899693899575
1900;126760.885999918;0.0111701072127637
1900;126760.905999899;0.0106465084371654
1900;126760.92599988;0.0108210413623648
1900;126760.945999861;0.0115191730631626
1900;126760.965999842;0.0111701072127637
1900;126760.986000061;0.0137881010907552
1900;126761.006000042;0.0136135681655558
1900;126761.026000023;0.0130899693899575
1900;126761.046000004;0.0139626340159546
1900;126761.065999985;0.011693705988362
1900;126761.085999966;0.0122173047639603
1900;126761.105999947;0.0113446401379631
1900;126761.125999928;0.0115191730631626
1900;126761.145999908;0.0109955742875643
1900;126761.165999889;0.0153588974175501
1900;126761.18599987;0.0150098315671512
1900;126761.205999851;0.0141371669411541
1900;126761.225999832;0.012915436464758
1900;126761.246000051;0.0141371669411541
1900;126761.266000032;0.0120427718387609
1900;126761.286000013;0.0123918376891597
1900;126761.305999994;0.0137881010907552
1900;126761.325999975;0.0136135681655558
1900;126761.345999956;0.0139626340159546
1900;126761.365999937;0.0137881010907552
1900;126761.385999918;0.0108210413623648
1900;126761.405999899;0.0109955742875643
1900;126761.42599988;0.00872664625997165
1900;126761.445999861;0.00820304748437335
1900;126761.465999842;0.0106465084371654
1900;126761.486000061;0.0113446401379631
1900;126761.506000042;0.0102974425867665
1900;126761.526000023;0.0111701072127637
1900;126761.546000004;0.00959931088596881
1900;126761.565999985;0.00942477796076938
1900;126761.585999966;0.0102974425867665
1900;126761.605999947;0.0122173047639603
1900;126761.625999928;0.0134390352403563
1900;126761.645999908;0.0144862327915529
1900;126761.665999889;0.0134390352403563
1900;126761.68599987;0.0132645023151569
1900;126761.705999851;0.0101229096615671
1900;126761.725999832;0.00872664625997165
1900;126761.746000051;0.0108210413623648
1900;126761.766000032;0.0162315620435473
1900;126761.786000013;0.016929693744345
1900;126761.805999994;0.0162315620435473
1900;126761.825999975;0.0137881010907552
1900;126761.845999956;0.00977384381116825
1900;126761.865999937;0.0109955742875643
1900;126761.885999918;0.0141371669411541
1900;126761.905999899;0.0143116998663535
1900;126761.92599988;0.011693705988362
1900;126761.945999861;0.00698131700797732
1900;126761.965999842;0.00663225115757845
1900;126761.986000061;0.00261799387799149
1900;126762.006000042;-0.0015707963267949
1900;126762.026000023;-0.00279252680319093
1900;126762.046000004;-0.00279252680319093
1900;126762.065999985;-0.00418879020478639
1900;126762.085999966;-0.00331612557878923
1900;126762.105999947;-0.00401425727958696
1900;126762.125999928;-0.00436332312998582
1900;126762.145999908;-0.00436332312998582
1900;126762.165999889;-0.000698131700797732
1900;126762.18599987;0.00244346095279206
1900;126762.205999851;0.00767944870877505
1900;126762.225999832;0.00942477796076938
1900;126762.246000051;0.00907571211037051
1900;126762.266000032;0.00942477796076938
1900;126762.286000013;0.00959931088596881
1900;126762.305999994;0.00942477796076938
1900;126762.325999975;0.00698131700797732
1900;126762.345999956;0.00314159265358979
1900;126762.365999937;-0.0010471975511966
1900;126762.385999918;-0.00733038285837618
1900;126762.405999899;-0.0115191730631626
1900;126762.42599988;-0.0127409035395586
1900;126762.445999861;-0.0155334303427495
1900;126762.465999842;-0.0155334303427495
1900;126762.486000061;-0.0130899693899575
1900;126762.506000042;-0.0127409035395586
1900;126762.526000023;-0.0127409035395586
1900;126762.546000004;-0.00942477796076938
1900;126762.565999985;-0.00855211333477222
1900;126762.585999966;-0.00767944870877505
1900;126762.605999947;-0.00645771823237902
1900;126762.625999928;-0.00977384381116825
1900;126762.645999908;-0.0113446401379631
1900;126762.665999889;-0.0125663706143592
1900;126762.68599987;-0.0144862327915529
1900;126762.705999851;-0.0144862327915529
1900;126762.725999832;-0.0155334303427495
1900;126762.746000051;-0.0178023583703422
1900;126762.766000032;-0.0191986217719376
1900;126762.786000013;-0.0198967534727354
1900;126762.805999994;-0.0202458193231342
1900;126762.825999975;-0.0202458193231342
1900;126762.845999956;-0.0202458193231342
1900;126762.865999937;-0.0190240888467382
1900;126762.885999918;-0.0202458193231342
1900;126762.905999899;-0.0193731546971371
1900;126762.92599988;-0.0176278254451427
1900;126762.945999861;-0.0179768912955416
1900;126762.965999842;-0.0183259571459405
1900;126762.986000061;-0.018151424220741
1900;126763.006000042;-0.0183259571459405
1900;126763.026000023;-0.0193731546971371
1900;126763.046000004;-0.0191986217719376
1900;126763.065999985;-0.0183259571459405
1900;126763.085999966;-0.0174532925199433
1900;126763.105999947;-0.0172787595947439
1900;126763.125999928;-0.0172787595947439
1900;126763.145999908;-0.0176278254451427
1900;126763.165999889;-0.0186750229963393
1900;126763.18599987;-0.0193731546971371
1900;126763.205999851;-0.0202458193231342
1900;126763.225999832;-0.0225147473507269
1900;126763.246000051;-0.0228638132011257
1900;126763.266000032;-0.0219911485751286
1900;126763.286000013;-0.0207694180987325
1900;126763.305999994;-0.0218166156499291
1900;126763.325999975;-0.0214675497995303
1900;126763.345999956;-0.022165681500328
1900;126763.365999937;-0.0198967534727354
1900;126763.385999918;-0.0204203522483337
1900;126763.405999899;-0.0207694180987325
1900;126763.42599988;-0.0214675497995303
1900;126763.445999861;-0.0226892802759263
1900;126763.465999842;-0.0253072741539178
1900;126763.486000061;-0.0272271363311115
1900;126763.506000042;-0.0267035375555132
1900;126763.526000023;-0.0272271363311115
1900;126763.546000004;-0.0284488668075076
1900;126763.565999985;-0.0303687289847013
1900;126763.585999966;-0.0303687289847013
1900;126763.605999947;-0.0294960643587042
1900;126763.625999928;-0.0291469985083053
1900;126763.645999908;-0.0300196631343025
1900;126763.665999889;-0.0303687289847013
1900;126763.68599987;-0.0317649923862968
1900;126763.705999851;-0.0307177948351002
1900;126763.725999832;-0.0279252680319093
1900;126763.746000051;-0.0256563400043166
1900;126763.766000032;-0.0232128790515246
1900;126763.786000013;-0.0237364778271229
1900;126763.805999994;-0.0261799387799149
1900;126763.825999975;-0.0270526034059121
1900;126763.845999956;-0.0275762021815104
1900;126763.865999937;-0.0265290046303138
1900;126763.885999918;-0.0275762021815104
1900;126763.905999899;-0.028623399732707
1900;126763.92599988;-0.0277507351067098
1900;126763.945999861;-0.027401669256311
1900;126763.965999842;-0.0277507351067098
1900;126763.986000061;-0.0267035375555132
1900;126764.006000042;-0.0260054058547155
1900;126764.026000023;-0.0263544717051144
1900;126764.046000004;-0.0265290046303138
1900;126764.065999985;-0.0260054058547155
1900;126764.085999966;-0.02460914245312
1900;126764.105999947;-0.0235619449019235
1900;126764.125999928;-0.0258308729295161
1900;126764.145999908;-0.0268780704807127
1900;126764.165999889;-0.0268780704807127
1900;126764.18599987;-0.0293215314335047
1900;126764.205999851;-0.0296705972839036
1900;126764.225999832;-0.0307177948351002
1900;126764.246000051;-0.0329867228626928
1900;126764.266000032;-0.032637657012294
1900;126764.286000013;-0.0324631240870945
1900;126764.305999994;-0.0308923277602996
1900;126764.325999975;-0.0303687289847013
1900;126764.345999956;-0.0315904594610974
1900;126764.365999937;-0.029845130209103
1900;126764.385999918;-0.0293215314335047
1900;126764.405999899;-0.0279252680319093
1900;126764.42599988;-0.0260054058547155
1900;126764.445999861;-0.0260054058547155
1900;126764.465999842;-0.0240855436775217
1900;126764.486000061;-0.0240855436775217
1900;126764.506000042;-0.0247836753783195
1900;126764.526000023;-0.0260054058547155
1900;126764.546000004;-0.0253072741539178
1900;126764.565999985;-0.0251327412287183
1900;126764.585999966;-0.0247836753783195
1900;126764.605999947;-0.0279252680319093
1900;126764.625999928;-0.0291469985083053
1900;126764.645999908;-0.0293215314335047
1900;126764.665999889;-0.0284488668075076
1900;126764.68599987;-0.0279252680319093
1900;126764.705999851;-0.0261799387799149
1900;126764.725999832;-0.0263544717051144
1900;126764.746000051;-0.0263544717051144
1900;126764.766000032;-0.0270526034059121
1900;126764.786000013;-0.0272271363311115
1900;126764.805999994;-0.0280998009571087
1900;126764.825999975;-0.0282743338823081
1900;126764.845999956;-0.0265290046303138
1900;126764.865999937;-0.0267035375555132
1900;126764.885999918;-0.0268780704807127
1900;126764.905999899;-0.0265290046303138
1900;126764.92599988;-0.0265290046303138
1900;126764.945999861;-0.0261799387799149
1900;126764.965999842;-0.0268780704807127
1900;126764.986000061;-0.0240855436775217
1900;126765.006000042;-0.0239110107523223
1900;126765.026000023;-0.023387411976724
1900;126765.046000004;-0.0235619449019235
1900;126765.065999985;-0.0253072741539178
1900;126765.085999966;-0.0260054058547155
1900;126765.105999947;-0.0253072741539178
1900;126765.125999928;-0.0280998009571087
1900;126765.145999908;-0.0303687289847013
1900;126765.165999889;-0.0329867228626928
1900;126765.18599987;-0.0317649923862968
1900;126765.205999851;-0.0303687289847013
1900;126765.225999832;-0.027401669256311
1900;126765.246000051;-0.0263544717051144
1900;126765.266000032;-0.0260054058547155
1900;126765.286000013;-0.0253072741539178
1900;126765.305999994;-0.0260054058547155
1900;126765.325999975;-0.0267035375555132
1900;126765.345999956;-0.0277507351067098
1900;126765.365999937;-0.0289724655831059
1900;126765.385999918;-0.0296705972839036
1900;126765.405999899;-0.0336848545634906
1900;126765.42599988;-0.0356047167406843
1900;126765.445999861;-0.0364773813666815
1900;126765.465999842;-0.0364773813666815
1900;126765.486000061;-0.0373500459926787
1900;126765.506000042;-0.0354301838154849
1900;126765.526000023;-0.0371755130674792
1900;126765.546000004;-0.0385717764690747
1900;126765.565999985;-0.040317105721069
1900;126765.585999966;-0.0417133691226645
1900;126765.605999947;-0.0408407044966673
1900;126765.625999928;-0.0432841654494594
1900;126765.645999908;-0.044331363000656
1900;126765.665999889;-0.0462512251778497
1900;126765.68599987;-0.0474729556542458
1900;126765.705999851;-0.0453785605518526
1900;126765.725999832;-0.0479965544298441
1900;126765.746000051;-0.0474729556542458
1900;126765.766000032;-0.0506145483078356
1900;126765.786000013;-0.0514872129338327
1900;126765.805999994;-0.0539306738866248
1900;126765.825999975;-0.0542797397370237
1900;126765.845999956;-0.0577703982410123
1900;126765.865999937;-0.0582939970166106
1900;126765.885999918;-0.057246799465414
1900;126765.905999899;-0.0581194640914112
1900;126765.92599988;-0.05846852994181
1900;126765.945999861;-0.0605629250442032
1900;126765.965999842;-0.0593411945678072
1900;126765.986000061;-0.061261056745001
1900;126766.006000042;-0.057246799465414
1900;126766.026000023;-0.05846852994181
1900;126766.046000004;-0.0575958653158129
1900;126766.065999985;-0.0593411945678072
1900;126766.085999966;-0.0591666616426078
1900;126766.105999947;-0.0588175957922089
1900;126766.125999928;-0.0602138591938044
1900;126766.145999908;-0.061261056745001
1900;126766.165999889;-0.0626573201465964
1900;126766.18599987;-0.0617846555205993
1900;126766.205999851;-0.0631809189221947
1900;126766.225999832;-0.0617846555205993
1900;126766.246000051;-0.0626573201465964
1900;126766.266000032;-0.0616101225953998
1900;126766.286000013;-0.0614355896702004
1900;126766.305999994;-0.0630063859969953
1900;126766.325999975;-0.0619591884457987
1900;126766.345999956;-0.0623082542961976
1900;126766.365999937;-0.0605629250442032
1900;126766.385999918;-0.0619591884457987
1900;126766.405999899;-0.0610865238198015
1900;126766.42599988;-0.0630063859969953
1900;126766.445999861;-0.0626573201465964
1900;126766.465999842;-0.0617846555205993
1900;126766.486000061;-0.061261056745001
1900;126766.506000042;-0.061261056745001
1900;126766.526000023;-0.0626573201465964
1900;126766.546000004;-0.061261056745001
1900;126766.565999985;-0.0640535835481919
1900;126766.585999966;-0.0630063859969953
1900;126766.605999947;-0.063704517697793
1900;126766.625999928;-0.0628318530717959
1900;126766.645999908;-0.0605629250442032
1900;126766.665999889;-0.0593411945678072
1900;126766.68599987;-0.056025068989018
1900;126766.705999851;-0.054803338512622
1900;126766.725999832;-0.052010811709431
1900;126766.746000051;-0.0528834763354282
1900;126766.766000032;-0.0493928178314395
1900;126766.786000013;-0.0502654824574367
1900;126766.805999994;-0.046774823953448
1900;126766.825999975;-0.0474729556542458
1900;126766.845999956;-0.0439822971502571
1900;126766.865999937;-0.0445058959258554
1900;126766.885999918;-0.0452040276266531
1900;126766.905999899;-0.0441568300754565
1900;126766.92599988;-0.0439822971502571
1900;126766.945999861;-0.0425860337486616
1900;126766.965999842;-0.0429350995990605
1900;126766.986000061;-0.040317105721069
1900;126767.006000042;-0.0404916386462684
1900;126767.026000023;-0.0385717764690747
1900;126767.046000004;-0.0382227106186758
1900;126767.065999985;-0.0376991118430775
1900;126767.085999966;-0.035081117965086
1900;126767.105999947;-0.0347320521146872
1900;126767.125999928;-0.0322885911618951
1900;126767.145999908;-0.0312413936106985
1900;126767.165999889;-0.0303687289847013
1900;126767.18599987;-0.0291469985083053
1900;126767.205999851;-0.0280998009571087
1900;126767.225999832;-0.028623399732707
1900;126767.246000051;-0.0296705972839036
1900;126767.266000032;-0.0287979326579064
1900;126767.286000013;-0.0277507351067098
1900;126767.305999994;-0.0261799387799149
1900;126767.325999975;-0.0258308729295161
1900;126767.345999956;-0.0240855436775217
1900;126767.365999937;-0.0230383461263252
1900;126767.385999918;-0.0228638132011257
1900;126767.405999899;-0.0212930168743308
1900;126767.42599988;-0.0200712863979348
1900;126767.445999861;-0.0178023583703422
1900;126767.465999842;-0.016929693744345
1900;126767.486000061;-0.0134390352403563
1900;126767.506000042;-0.0155334303427495
1900;126767.526000023;-0.0144862327915529
1900;126767.546000004;-0.0143116998663535
1900;126767.565999985;-0.0137881010907552
1900;126767.585999966;-0.0125663706143592
1900;126767.605999947;-0.0125663706143592
1900;126767.625999928;-0.0118682389135614
1900;126767.645999908;-0.0123918376891597
1900;126767.665999889;-0.0102974425867665
1900;126767.68599987;-0.0108210413623648
1900;126767.705999851;-0.00872664625997165
1900;126767.725999832;-0.00767944870877505
1900;126767.746000051;-0.00837758040957278
1900;126767.766000032;-0.00610865238198015
1900;126767.786000013;-0.00558505360638185
1900;126767.805999994;-0.00331612557878923
1900;126767.825999975;-0.00261799387799149
1900;126767.845999956;-0.00122173047639603
1900;126767.865999937;-0.00139626340159546
1900;126767.885999918;0.000174532925199433
1900;126767.905999899;-0.000174532925199433
1900;126767.92599988;0
1900;126767.945999861;0.000698131700797732
1900;126767.965999842;0.000523598775598299
1900;126767.986000061;0.0010471975511966
1900;126768.006000042;0.000349065850398866
1900;126768.026000023;0.0015707963267949
1900;126768.046000004;0.000872664625997165
1900;126768.065999985;0.000523598775598299
1900;126768.085999966;0
1900;126768.105999947;-0.000698131700797732
1900;126768.125999928;-0.00122173047639603
1900;126768.145999908;-0.00244346095279206
1900;126768.165999889;-0.00139626340159546
1900;126768.18599987;-0.000523598775598299
1900;126768.205999851;0.0010471975511966
1900;126768.225999832;0
1900;126768.246000051;0.0015707963267949
1900;126768.266000032;0.00191986217719376
1900;126768.286000013;0.00279252680319093
1900;126768.305999994;0.00366519142918809
1900;126768.325999975;0.0020943951023932
1900;126768.345999956;0.00279252680319093
1900;126768.365999937;0.0020943951023932
1900;126768.385999918;0.00244346095279206
1900;126768.405999899;0.000698131700797732
1900;126768.42599988;0.000349065850398866
1900;126768.445999861;-0.0010471975511966
1900;126768.465999842;0
1900;126768.486000061;0.000523598775598299
1900;126768.506000042;0.000523598775598299
1900;126768.526000023;0
1900;126768.546000004;0
1900;126768.565999985;0.0015707963267949
1900;126768.585999966;0.00261799387799149
1900;126768.605999947;0.00279252680319093
1900;126768.625999928;0.0015707963267949
1900;126768.645999908;0.00261799387799149
1900;126768.665999889;0.00261799387799149
1900;126768.68599987;0.000523598775598299
1900;126768.705999851;0.00139626340159546
1900;126768.725999832;0.000523598775598299
1900;126768.746000051;0.00122173047639603
1900;126768.766000032;-0.000174532925199433
1900;126768.786000013;0.000349065850398866
1900;126768.805999994;0.000349065850398866
1900;126768.825999975;0.000349065850398866
1900;126768.845999956;0.000349065850398866
1900;126768.865999937;0.000349065850398866
1900;126768.885999918;0.000349065850398866
1900;126768.905999899;0.000349065850398866
1900;126768.92599988;0.000349065850398866
1900;126768.945999861;0.000349065850398866
1900;126768.965999842;0.000349065850398866
1900;126768.986000061;0.000349065850398866
1900;126769.006000042;0.000349065850398866
1900;126769.026000023;0.000349065850398866
1900;126769.046000004;0.000349065850398866
1900;126769.065999985;0.000349065850398866
1900;126769.085999966;0.000349065850398866
1900;126769.105999947;0.000349065850398866
1900;126769.125999928;0.000349065850398866
1900;126769.145999908;0.000349065850398866
1900;126769.165999889;0.000349065850398866
1900;126769.18599987;0.000349065850398866
1900;126769.205999851;0.000349065850398866
1900;126769.225999832;0.000349065850398866
1900;126769.246000051;0.000349065850398866
1900;126769.266000032;0.000349065850398866
1900;126769.286000013;0.000349065850398866
1900;126769.305999994;0.000349065850398866
1900;126769.325999975;0.000349065850398866
1900;126769.345999956;0.000349065850398866
1900;126769.365999937;0.000349065850398866
