GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon Cov) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat Cov) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height Cov) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading Cov) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration Cov) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity Cov) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate Cov) [rad/s];GPS time of week of the navigation epoch (iTOW) [ms];Longitude (lon) [deg];Latitude (lat) [deg];Height above ellipsoid (height) [m];Height above mean sea level (hMSL) [m];Horizontal accuracy estimate (hAcc) [m];Vertical accuracy estimate (vAcc) [m]
1900;126808.2;13.3756380205874;1.53322792601536E-05;52.5093224975903;0.000150485676056695;76.2117422115738;2.54559259707881E-05;-0.20158438079551;1.29998671045542E-06;-0.0686029423649978;0.00451993921384803;1.80431880328626;0.0001235352589669;-0.0515171430648742;2.26926973187463E-06;126808200;13.3756502;52.509318;80.496;38.305;1.272;-1
1900;126808.4;13.3756432226692;1.4726311776771E-05;52.5093220690117;0.000185808419282414;76.2033429556479;2.39429327103548E-05;-0.212314413009042;1.28193590792397E-06;0.0282679584729581;0.00450195973513672;1.80077914315207;0.000124261647305954;-0.0533899339810275;2.26936609173656E-06;126808400;13.3756548;52.509319;80.527;38.336;1.262;-1
1900;126808.6;13.375648438718;1.48529713353936E-05;52.509321516523;0.000207065316767489;76.1952431929795;2.26484306777723E-05;-0.224045190611823;1.26319005891921E-06;0.0834069476606722;0.00453207098335221;1.81300420850793;0.000122811809707335;-0.0666768592371612;2.26946360663838E-06;126808600;13.3756599;52.5093197;80.512;38.321;1.253;-1
1900;126808.8;13.3756536927836;1.50042859624663E-05;52.5093208028914;0.000181114267858304;76.1874171081561;2.15209077446917E-05;-0.238250479815224;1.24380604631306E-06;0.0863613519535793;0.00454806318810251;1.83047409005212;0.000122526673438593;-0.069948241188297;2.2695558915434E-06;126808800;13.3756655;52.5093204;80.507;38.316;1.241;-1
1900;126809;13.3756589709078;1.53525983031986E-05;52.5093200177706;0.00016203140071388;76.1798581074548;2.0527360921792E-05;-0.253723184306111;1.2238463126907E-06;0.0602313853886806;0.00454853317981526;1.8455550876211;0.000123868047282421;-0.0889558683638037;2.26964331344721E-06;126809000;13.3756707;52.5093206;80.559;38.368;1.229;-1
1900;126809.2;13.3756642689333;1.57372549460951E-05;52.5093192020895;0.000147366730067512;76.1725775201912;1.96524748651041E-05;-0.272382182489387;1.20336257985127E-06;0.0320100176900087;0.00456176384623594;1.85446428343379;0.000124964845117538;-0.0940127669422298;2.26972314091893E-06;126809200;13.3756762;52.5093207;80.595;38.404;1.216;-1
1900;126809.4;13.3756695592939;1.56589174651896E-05;52.5093183730146;0.000123718393002318;76.1655992290969;1.88909243962011E-05;-0.291904087366507;1.18242420413826E-06;0.0438052274582479;0.00457235795226473;1.86128935774947;0.000126000738795302;-0.102996153966784;2.26978842282922E-06;126809400;13.375682;52.5093209;80.723;38.532;1.202;-1
1900;126809.6;13.37567486301;1.53867770355891E-05;52.5093174230435;0.000119700963872179;76.1589537486153;1.82380579494551E-05;-0.312423234633484;1.16108820273183E-06;0.120026981614537;0.00456846769205351;1.87655558290021;0.000126907121853535;-0.100412510485236;2.26984175194307E-06;126809600;13.3756874;52.5093206;80.67;38.479;1.189;-1
1900;126809.8;13.375680204297;1.53190258178022E-05;52.5093164358003;9.99249531656057E-05;76.1526753503249;1.76884109353012E-05;-0.332973958704848;1.13941710811221E-06;0.251281841678527;0.00456156418372888;1.91306600942451;0.000127202403291256;-0.11036183111656;2.26987635500491E-06;126809800;13.3756927;52.5093197;80.661;38.47;1.175;-1
1900;126810;13.3756856433995;1.4958396174367E-05;52.5093153835611;0.000123120571244327;76.1468006572704;1.72357971565425E-05;-0.357187533934239;1.11747133892536E-06;0.390739028543801;0.0045723997830517;1.97768038085726;0.000126940944522211;-0.127221089725161;2.26989286467542E-06;126810000;13.3756972;52.5093191;80.596;38.405;1.163;-1
1900;126810.2;13.3756912266475;1.45162689817754E-05;52.5093143175483;0.000131821500826849;76.1413667621701;1.68735632470013E-05;-0.382782219026742;1.09531416136338E-06;0.443486823480133;0.00457514238049069;2.06342060363492;0.000127798195026943;-0.132079785113529;2.26988201453251E-06;126810200;13.3757026;52.5093181;80.567;38.376;1.151;-1
1900;126810.4;13.3756969958495;1.43159487483533E-05;52.5093135208163;7.56754781212042E-05;76.1364122208384;1.65942481556917E-05;-0.41059985848829;1.07303310822712E-06;0.321352655150087;0.0045742357973988;2.14279113153369;0.000128915484719595;-0.133905056119921;2.2698374889483E-06;126810400;13.3757075;52.5093172;80.427;38.237;1.139;-1
1900;126810.6;13.3757028841156;1.41248221514649E-05;52.5093122387441;1.76520268251853E-05;76.1319764430459;1.63890038765226E-05;-0.435856636512112;1.05068679934838E-06;0.0659735479806679;0.00458273023543955;2.18331919670813;0.000129419404932686;-0.1261966611761;2.26975790596907E-06;126810600;13.3757128;52.5093163;80.348;38.158;1.125;-1
1900;126810.8;13.3757087371397;1.38733758795217E-05;52.5093105388642;7.82322213622859E-05;76.1280967257651;1.62476590612745E-05;-0.461880721078458;1.02831410905836E-06;-0.294892219615716;0.00460321135855251;2.16153798290161;0.000130032127340789;-0.131293423157668;2.26966097491469E-06;126810800;13.3757184;52.5093151;80.327;38.136;1.111;-1
1900;126811;13.3757143605701;1.38418148562952E-05;52.5093090306256;8.02494944349178E-05;76.1248063791187;1.61587638293422E-05;-0.486426610394009;1.00596069310518E-06;-0.684475750527628;0.00461349568287077;2.06354532298444;0.000131552856877165;-0.119517585842778;2.26951827981336E-06;126811000;13.3757239;52.5093139;80.276;38.085;1.098;-1
1900;126811.2;13.3757195615392;1.38523490932693E-05;52.5093075083091;0.000105796998979053;76.1221293467643;1.61094951661155E-05;-0.510439116929668;9.83687016365307E-07;-1.02076951105282;0.00460057504147644;1.89117874039071;0.000133106866681765;-0.110442271627327;2.26933469748678E-06;126811200;13.3757293;52.5093128;80.307;38.116;1.087;-1
1900;126811.4;13.3757241856599;1.35540619239514E-05;52.5093060953824;0.00011517180154101;76.1200808616533;1.60854321643479E-05;-0.531985545886452;9.6153405965093E-07;-1.19098237580809;0.00462040703148366;1.66663370384698;0.000133464080193567;-0.108753161201727;2.26911282650314E-06;126811400;13.3757342;52.5093117;80.389;38.198;1.075;-1
1900;126811.6;13.3757281425092;1.34313456697076E-05;52.5093047461313;0.000108235565304597;76.1186688170188;1.60703109206828E-05;-0.550652430230096;9.39528945338617E-07;-1.1307147426869;0.00464075130459378;1.43071172224902;0.000134809671528807;-0.0793497429557092;2.26885050383143E-06;126811600;13.3757385;52.5093108;80.425;38.234;1.064;-1
1900;126811.8;13.3757315007727;1.35887794266666E-05;52.5093037256276;0.000108094517813253;76.1178914773731;1.60459379348562E-05;-0.565408532875183;9.1770715002548E-07;-0.869833258043235;0.00464179673988457;1.22829456548206;0.000137124354418335;-0.0727360702074978;2.26853998696765E-06;126811800;13.3757419;52.5093102;80.399;38.208;1.053;-1
1900;126812;13.3757343811483;1.40541333388856E-05;52.5093027065052;0.000107626169210623;76.1177367659019;1.59924152640326E-05;-0.57847094499684;8.96093444241475E-07;-0.553971336075627;0.00466693146704774;1.08677211216038;0.000138617136070509;-0.0595295077467929;2.26818133087361E-06;126812000;13.3757448;52.5093098;80.374;38.183;1.042;-1
1900;126812.2;13.3757369572141;1.47335182330994E-05;52.5093017459815;0.000108286278060725;76.1181781578898;1.58890521557208E-05;-0.590120353918118;8.74712957948237E-07;-0.38698945932116;0.00469133588936708;0.996455379325115;0.000138855149992285;-0.0577682968128802;2.2677663383301E-06;126812200;13.3757476;52.5093094;80.438;38.247;1.033;-1
1900;126812.4;13.3757393125348;1.48368532429657E-05;52.5093008464385;0.00010900029298922;76.1191747894857;1.57183169017188E-05;-0.60286810406939;8.53586049714954E-07;-0.469988904385969;0.00467771830414511;0.9143100117451;0.000137889992429034;-0.0597590535194819;2.26729041207618E-06;126812400;13.3757501;52.5093094;80.47;38.279;1.023;-1
1900;126812.6;13.3757414246855;1.45748503016765E-05;52.5093000569352;0.000133462871558581;76.1206713901413;1.54707966732714E-05;-0.614178601862609;8.32731939744608E-07;-0.686848563170652;0.00469154553615002;0.799147378828608;0.000133553940650994;-0.0530049455818126;2.26674796247035E-06;126812600;13.3757523;52.5093088;80.486;38.295;1.013;-1
1900;126812.8;13.3757431863854;1.31614914528317E-05;52.5092993823771;0.000143615906977539;76.122595546238;1.51468827766763E-05;-0.623004446256508;8.12161408272353E-07;-0.849386287302225;0.0046787274061557;0.643349841369412;0.000129237295499531;-0.037772247674848;2.26613506022121E-06;126812800;13.3757541;52.5093083;80.545;38.354;1.005;-1
1900;126813;13.3757445377609;1.1081721652714E-05;52.5092989287705;9.71123566029702E-05;76.1248530134054;1.47575197095495E-05;-0.629647071842528;7.91879590605446E-07;-0.856617604540758;0.00461732137920673;0.470349240640661;0.000127168259525384;-0.0279664411405255;2.26544493767026E-06;126813000;13.3757554;52.509308;80.607;38.416;0.998;-1
1900;126813.2;13.3757454774519;8.68623107946403E-06;52.5092985952554;6.99621177222317E-05;76.1273241982259;1.43243242087843E-05;-0.633888406935271;7.71882661976573E-07;-0.740654255884103;0.00465360956337425;0.309589150275557;0.000130880891683597;-0.0153227820971679;2.26467487354135E-06;126813200;13.3757562;52.5093084;80.628;38.437;0.992;-1
1900;126813.4;13.3757460436724;7.93123833363353E-06;52.5092983897125;6.71883951582171E-05;76.1298682813947;1.38782937524057E-05;-0.63631828478451;7.52157225787174E-07;-0.59197608011729;0.00471986772461485;0.17596713644595;0.000154931532243829;-0.00793937292655938;2.26381911827435E-06;126813400;13.3757567;52.5093081;80.627;38.437;0.987;-1
1900;126813.6;13.3757463350549;1.14202038113169E-05;52.5092983573608;2.00192628471419E-05;76.1323416918003;1.34537030155E-05;-0.637026160875079;7.34625049955316E-07;-0.39256465563563;0.00456958151373903;0.0761308012056774;0.000201814068805468;-0.000229790473034289;1.81124097569919E-06;126813600;13.3757569;52.509308;80.654;38.464;0.98;-1
1900;126813.8;13.375746339313;3.44768061652877E-05;52.5092983442236;0.000122930418830473;76.1346276259209;1.30783981547543E-05;-0.636861240713675;7.26199688492238E-07;-0.160197726894442;0.00456306842460593;0.0215089297917868;0.000224606331109674;0.00179519108978671;2.09549662546821E-06;126813800;13.3757569;52.509308;80.667;38.476;0.97;-1
1900;126814;13.3757463782154;1.06432953104313E-05;52.5092983536095;2.57731966375858E-05;76.1366199712068;1.2733472240987E-05;-0.636585868890449;7.17205680139326E-07;0.0145085983359171;0.00503730905406256;0.0086309572690403;0.000185946106887759;0.00154738968000096;2.09406159575928E-06;126814000;13.375757;52.5093078;80.642;38.452;0.964;-1
1900;126814.2;13.3757464104998;7.81546283335839E-06;52.5092983087318;2.34270705129948E-05;76.1382329471273;1.23954388038777E-05;-0.636359154298019;7.07626356623303E-07;0.105108968437319;0.0050472429171847;0.0212109401989365;0.000143725296848493;0.000393502473204325;2.09407843269042E-06;126814200;13.3757573;52.5093076;80.635;38.444;0.959;-1
1900;126814.4;13.3757464825306;6.52956995545657E-06;52.5092982216483;2.52713830273958E-05;76.1394134489075;1.20723293799147E-05;-0.636356031504228;6.97371955227788E-07;0.232926970133831;0.00484250728244662;0.053248919517688;0.000121481414798199;0.000170078877564516;2.0941608543458E-06;126814400;13.3757577;52.5093071;80.629;38.438;0.953;-1
1900;126814.6;13.375746668077;6.47753676979186E-06;52.509298166988;1.81517090479441E-05;76.1401430513492;1.17668393944173E-05;-0.636585285393799;6.86352232319775E-07;0.532531434666531;0.00475191609983904;0.126359485864832;0.000105761690969792;-0.00222570540553792;2.09431287034667E-06;126814600;13.375758;52.5093067;80.597;38.406;0.945;-1
1900;126814.8;13.3757471210031;6.24528334184108E-06;52.5092980295605;1.94333862487022E-05;76.1404453243443;1.14769558115089E-05;-0.638020280589909;6.71812806900503E-07;0.975873260335092;0.00462294831637804;0.27660525606677;0.000100298042197974;-0.0198063966235219;2.51512614738081E-06;126814800;13.3757585;52.5093064;80.578;38.387;0.936;-1
1900;126815;13.3757480404091;6.25902745525463E-06;52.5092975906038;4.02507069696233E-06;76.1403696308435;1.119587257016E-05;-0.644438592440267;6.42368884546005E-07;1.28961445871273;0.00460838113295366;0.507364226135348;9.92601975945428E-05;-0.0445381553684416;2.51783506522577E-06;126815000;13.3757595;52.5093058;80.545;38.354;0.929;-1
1900;126815.2;13.3757495786478;6.06366426949548E-06;52.5092969363878;2.54479636806959E-05;76.139946298914;1.09149057623131E-05;-0.655773739641967;6.12063588644197E-07;1.37923365638831;0.00462446387936542;0.77712189100819;0.000100878631714311;-0.0663830435884184;2.51919659256576E-06;126815200;13.3757609;52.5093056;80.524;38.333;0.923;-1
1900;126815.4;13.3757517230082;6.26473837592669E-06;52.509296007244;3.40631630820425E-05;76.1391878488131;1.06266754237635E-05;-0.672149786532502;5.81177371835428E-07;1.35341619012289;0.00463598920867742;1.05129240976233;0.00010417246669352;-0.0917573194817612;2.52044391775301E-06;126815400;13.3757628;52.5093058;80.487;38.297;0.916;-1
1900;126815.6;13.3757544675156;6.55654636369244E-06;52.5092947702186;1.77397521548672E-05;76.1381136732464;1.03259394258897E-05;-0.693320489529464;5.49972075457784E-07;1.33888795373682;0.00465024891076545;1.31946955159799;0.000107851377782931;-0.12191798361201;2.52157941219175E-06;126815600;13.3757658;52.5093046;80.47;38.279;0.91;-1
1900;126815.8;13.3757577732741;6.63276154454359E-06;52.5092931306539;4.94065645841247E-324;76.1367625230773;1.0011179454034E-05;-0.720879528338263;5.18699995197082E-07;1.37796214458941;0.00469040040770109;1.59054831614793;0.000112524373004492;-0.148250104886336;2.52259348169108E-06;126815800;13.3757695;52.509303;80.463;38.272;0.904;-1
1900;126816;13.375761621708;7.03045024209806E-06;52.5092910309939;2.41806446618769E-05;76.1351914351177;9.68756625980263E-06;-0.753586767848044;4.87609636216884E-07;1.44307771749013;0.0047830535337544;1.87245072988721;0.000116937627726611;-0.181870885583079;2.52348404605016E-06;126816000;13.3757739;52.5093008;80.449;38.258;0.898;-1
1900;126816.3;13.3757683068227;7.29491494051963E-06;52.5092871020615;2.82287868527844E-05;76.1325980716943;9.21583799216882E-06;-0.816964972893889;4.41817426979271E-07;1.52698738253232;0.00484769063132644;2.3194667930832;0.000126696769063909;-0.230984203034076;2.52457559909864E-06;126816300;13.3757807;52.5092971;80.384;38.194;0.893;-1
1900;126816.5;13.3757732682106;7.1751782903964E-06;52.5092839571585;3.77694896040225E-05;76.1308379681171;8.93143411112325E-06;-0.867038560292948;4.12177581680979E-07;1.54961804544236;0.00491892960880185;2.62740968330412;0.00013388469751947;-0.258922860184423;2.52514942721104E-06;126816500;13.3757855;52.5092946;80.352;38.161;0.887;-1
1900;126816.7;13.3757785213509;6.80588348113276E-06;52.5092802002489;4.45030275668302E-05;76.1291377624295;8.68023294625105E-06;-0.921849219549466;3.83485691664124E-07;1.53417156028028;0.00497055725724867;2.93686669572095;0.000143680195268562;-0.29508674215572;2.52557470668259E-06;126816700;13.3757906;52.5092915;80.301;38.111;0.881;-1
1900;126816.9;13.3757839507724;6.16725407274159E-06;52.5092758290521;1.55131782219527E-05;76.1275482281596;8.46476982495532E-06;-0.983647018386712;3.55967981239208E-07;1.43174489736385;0.00500263034985075;3.23484019594492;0.000156370200272699;-0.312652711251819;2.52580438462536E-06;126816900;13.3757963;52.5092876;80.253;38.063;0.875;-1
1900;126817.1;13.3757893856552;6.00042451430882E-06;52.5092707744585;1.49077662271069E-05;76.12609799459;8.28521527511101E-06;-1.0473271085513;3.29863768615745E-07;1.26280720969898;0.00506280383674427;3.50496869720546;0.000169009971436065;-0.331260416319807;2.52585032815309E-06;126817100;13.3758022;52.5092826;80.253;38.062;0.87;-1
1900;126817.3;13.3757946088247;6.07412600549474E-06;52.5092652496486;1.08820348035888E-05;76.1247924420361;8.14093616640292E-06;-1.11310525656378;3.05378077544108E-07;1.06749727856087;0.00520582832374957;3.73824704594545;0.000185862965502688;-0.324594479921135;2.52567449554797E-06;126817300;13.3758077;52.5092774;80.249;38.058;0.865;-1
1900;126817.5;13.3757994876914;6.0352993354608E-06;52.5092591014001;2.65555949474373E-05;76.1236182785579;8.0304569411277E-06;-1.17665947866656;2.82640052153009E-07;0.890080058451469;0.00518321240317126;3.93289617170668;0.0002071975447641;-0.306124637386181;2.52542685058927E-06;126817500;13.3758128;52.5092722;80.237;38.047;0.86;-1
1900;126817.7;13.3758039545571;5.40286032628088E-06;52.509252417437;2.09915448643571E-06;76.1225491517942;7.9521279749553E-06;-1.23346715576124;2.61894607243194E-07;0.80133405691091;0.00525280226165275;4.10007697840805;0.000220907628955857;-0.266420357316599;2.52488170359268E-06;126817700;13.3758174;52.5092662;80.24;38.05;0.853;-1
1900;126817.9;13.3758079807732;5.12990048689394E-06;52.5092455325187;7.84536258058398E-06;76.1215434099551;7.90525688165513E-06;-1.28441061718862;2.4330238524545E-07;0.809701740201617;0.00538190726646493;4.26034561593952;0.00022874325951027;-0.2461984875022;2.52423877752558E-06;126817900;13.3758212;52.50926;80.229;38.039;0.847;-1
1900;126818.1;13.3758115808736;4.70224207200692E-06;52.509238146707;6.95576158367886E-06;76.1205424666953;7.89085370636982E-06;-1.33112877722132;2.26970058446286E-07;0.840562384399211;0.0054383541308648;4.4254581258984;0.000239498289149859;-0.225072696754055;2.52344796104567E-06;126818100;13.3758249;52.5092535;80.24;38.05;0.84;-1
1900;126818.3;13.3758147462568;4.28138897473861E-06;52.5092303787761;3.53072164294858E-05;76.1194735731961;7.91153909041376E-06;-1.3732496910049;2.13102336883483E-07;0.847614045184586;0.00537870082617775;4.59509937775139;0.000251534738521492;-0.201912244075205;2.52248377586583E-06;126818300;13.3758281;52.5092463;80.27;38.079;0.834;-1
1900;126818.5;13.3758174692393;3.97874541456843E-06;52.5092223168669;6.48094142971385E-05;76.1182527601208;7.97002213783467E-06;-1.4145905398316;2.01733928100538E-07;0.780565242736211;0.0053264620125857;4.75927040735797;0.00025854951290783;-0.209976379626712;2.52151481088012E-06;126818500;13.3758304;52.5092386;80.293;38.102;0.829;-1
1900;126818.7;13.3758196752532;4.14156349027201E-06;52.5092139989348;3.83507156421516E-06;76.1167894011131;8.06792961968675E-06;-1.45901861151221;1.92817245690906E-07;0.642758115637443;0.00531918823105933;4.90197958301671;0.000253708992339732;-0.23857440485464;2.52056991080274E-06;126818700;13.375832;52.509231;80.269;38.078;0.825;-1
1900;126818.9;13.3758212524902;4.32851248840592E-06;52.5092051877779;4.16322786151015E-05;76.1149937631442;8.20498621894247E-06;-1.50939307914031;1.86296458812438E-07;0.516938387625904;0.00533176354527592;5.0168773249403;0.000242114051268336;-0.26893715156052;2.51965942204871E-06;126818900;13.3758334;52.5092229;80.252;38.061;0.822;-1
1900;126819.1;13.3758220618119;4.60240831864291E-06;52.5091964108209;1.01620307325862E-05;76.112781653935;8.3781647990828E-06;-1.56673733500936;1.82171924426551E-07;0.43635926653027;0.00538209125040957;5.11200638255819;0.000236444958416168;-0.302225384930326;2.5187925393098E-06;126819100;13.3758343;52.5092144;80.244;38.054;0.819;-1
1900;126819.3;13.3758219666244;5.24644246174585E-06;52.5091874377576;4.94065645841247E-324;76.1100783951651;8.58203165224319E-06;-1.63106005180078;1.80239000337269E-07;0.356258589310549;0.00530939610709285;5.19202623262133;0.000240067636133174;-0.336678351279904;2.51795264990361E-06;126819300;13.3758346;52.509206;80.256;38.065;0.816;-1
1900;126819.5;13.3758208570819;6.10163491070005E-06;52.5091780560023;4.94065645841247E-324;76.1068258663414;8.81244736337648E-06;-1.7025679400649;1.80463205775846E-07;0.27696878932734;0.00535471125789266;5.25501853513603;0.000245280736367856;-0.380231564565119;2.51735602794564E-06;126819500;13.3758342;52.5091973;80.308;38.118;0.813;-1
1900;126819.7;13.3758185326784;6.83597074359181E-06;52.5091688146075;5.57667377527335E-05;76.1029871137405;9.06762162060222E-06;-1.78247384833691;1.82512174382144E-07;0.21704491896884;0.0053840474394029;5.30409616052123;0.000247173728382069;-0.414624588184945;2.51623270291247E-06;126819700;13.3758323;52.5091885;80.323;38.132;0.81;-1
1900;126819.9;13.3758149294633;7.77579592669444E-06;52.509159782416;2.27323016986667E-05;76.0985510556149;9.34669551058245E-06;-1.86842060264612;1.86203931890637E-07;0.171079608487395;0.00533039245423845;5.3420050930379;0.000239556646791687;-0.441766973702314;2.51546538921918E-06;126819900;13.3758291;52.5091795;80.326;38.135;0.808;-1
1900;126820.1;13.3758099591325;8.98995946090104E-06;52.5091507919521;9.97334165058974E-06;76.0935325613224;9.64794738362662E-06;-1.957614805082;1.91508657850293E-07;0.186336120429249;0.00537376464167155;5.37639850981879;0.000222903968194569;-0.44791838691144;2.51481836068579E-06;126820100;13.3758246;52.5091705;80.302;38.111;0.805;-1
1900;126820.3;13.375803632664;1.0577770270506E-05;52.5091420865256;1.74367201570125E-05;76.0879691696105;9.96822456176412E-06;-2.04774418650781;1.98049929309305E-07;0.269198415701035;0.00533835341616286;5.42166472640108;0.000208632918828094;-0.455378028551809;2.51391317605235E-06;126820300;13.375819;52.5091617;80.3;38.109;0.803;-1
1900;126820.5;13.3757959436276;1.20924194905138E-05;52.5091335175187;3.40336329306207E-05;76.081921715583;1.03060699294056E-05;-2.13788058560647;2.05593892092067E-07;0.352156028041825;0.00531526088047746;5.48401762702477;0.000200293047821293;-0.442704846248688;2.51330438436409E-06;126820500;13.375812;52.5091532;80.302;38.111;0.802;-1
1900;126820.7;13.3757869073357;1.37288677410019E-05;52.5091253169173;4.94065645841247E-324;76.0754710861972;1.06623438334684E-05;-2.22542417457147;2.14134227188832E-07;0.398504434794643;0.00528014606717745;5.55922065842928;0.000194941344250124;-0.426487122975758;2.51298588743564E-06;126820700;13.3758036;52.5091452;80.292;38.101;0.801;-1
1900;126820.9;13.3757766113114;1.55484871770203E-05;52.5091174347779;3.60788000698998E-05;76.0687128860273;1.10384144522359E-05;-2.30752933687185;2.23467123483232E-07;0.435226563203029;0.00526408024850851;5.64329180857312;0.000188654693491912;-0.390926461945578;2.5124456734544E-06;126820900;13.3757946;52.5091377;80.354;38.163;0.8;-1
1900;126821.1;13.375765145814;1.83084256485167E-05;52.5091101145518;2.21168469369068E-05;76.0617488226623;1.1434019943512E-05;-2.37973059205609;2.333975088789E-07;0.455307313115959;0.00529714431356014;5.73178275403481;0.000181596186071787;-0.340873046047028;2.51206750505886E-06;126821100;13.3757849;52.5091303;80.528;38.337;0.799;-1
1900;126821.3;13.3757527083503;2.04364197200613E-05;52.509103135295;4.14202349653025E-05;76.0546705935202;1.18463463378735E-05;-2.43924204524989;2.43799871149687E-07;0.482002088935277;0.00532443825335471;5.82562792829622;0.000178039156477671;-0.260168200342975;2.51166235531656E-06;126821300;13.3757727;52.5091236;80.542;38.351;0.801;-1
1900;126821.5;13.3757394864254;2.23686045988956E-05;52.509096446718;4.85536614043236E-05;76.0475514989529;1.22727979886644E-05;-2.4807436851885;2.54523450377781E-07;0.499866355670921;0.00532007683283114;5.92405530892209;0.000180814739589173;-0.162528586381444;2.51123064471918E-06;126821500;13.3757597;52.509117;80.545;38.354;0.802;-1
1900;126821.7;13.3757256650393;2.39546425461171E-05;52.5090899786134;4.80773927221925E-05;76.0404512973928;1.27113166127393E-05;-2.50432488166123;2.65411924703455E-07;0.504905232514253;0.00530337033696777;6.0248019135658;0.000186590540726557;-0.0864026810706549;2.51090429049744E-06;126821700;13.3757473;52.5091106;80.597;38.406;0.805;-1
1900;126821.9;13.3757114203164;2.59448029112519E-05;52.5090836852281;5.33291177407815E-05;76.033419009255;1.3158326871875E-05;-2.51547033736175;2.7644406869714E-07;0.511661965168785;0.00530953802153811;6.12592704835652;0.000189948915901162;-0.0371375095513002;2.51060303240406E-06;126821900;13.3757338;52.5091045;80.622;38.431;0.807;-1
1900;126822.1;13.37569690958;2.81197764305714E-05;52.5090770611796;9.33482728283167E-05;76.0264949104713;1.36064033357597E-05;-2.51938220596965;2.87463889624324E-07;0.539746599365945;0.00529719658058591;6.23126426969428;0.000191109291336545;-0.00045853208445415;2.51024616090999E-06;126822100;13.3757196;52.509098;80.631;38.44;0.812;-1
1900;126822.3;13.3756820947855;2.99525502465532E-05;52.5090704763647;0.000103187794453039;76.0197079258318;1.40553971806335E-05;-2.5185282136507;2.98391744498089E-07;0.546271407041395;0.00512421772029039;6.34042592826495;0.000190712828842499;0.000848936179655959;2.39502449335538E-06;126822300;13.3757052;52.5090917;80.661;38.47;0.817;-1
1900;126822.5;13.3756670261849;3.13801070757112E-05;52.509063664586;0.000130436040834785;76.0130729129195;1.45453442591125E-05;-2.51824205878211;3.09279963796965E-07;0.547305026972395;0.00508440084272795;6.44955390686033;0.00019560605327454;0.00442418753308221;2.3948308734031E-06;126822500;13.3756905;52.5090853;80.708;38.517;0.825;-1
1900;126822.7;13.3756517001212;3.31590423501537E-05;52.5090569100934;0.000118126012782597;76.0066081148257;1.50739926092145E-05;-2.517957073796;3.20111979025212E-07;0.557247328471537;0.00507658244764374;6.55985685871867;0.000200684661015324;0.00104380764510248;2.39465142047153E-06;126822700;13.3756752;52.5090787;80.732;38.541;0.836;-1
1900;126822.9;13.3756361312068;3.4875836039697E-05;52.5090499219698;0.000125177329136575;76.0003275076509;1.56359967786951E-05;-2.51699644549092;3.30793321934243E-07;0.561105025031668;0.0050991604048413;6.67214722822511;0.000203812541319179;0.0066253313617029;2.39448972171945E-06;126822900;13.3756597;52.509072;80.762;38.571;0.85;-1
1900;126823.1;13.3756203254921;3.72320412933201E-05;52.509042980122;0.00013895485988468;75.9942430949909;1.62268669958957E-05;-2.51515981093074;3.41298775743763E-07;0.531512850394344;0.00512683505514624;6.78178227558523;0.000205581076166855;0.00964750747228424;2.39437506473577E-06;126823100;13.3756434;52.5090654;80.817;38.626;0.864;-1
1900;126823.3;13.3756042861628;3.97726274513998E-05;52.5090357367929;0.000158167311117618;75.988367163231;1.68419907963207E-05;-2.51358350109138;3.51576374617571E-07;0.492784266603033;0.0051644782825603;6.88420282904562;0.000207304418138816;0.0111519284614365;2.39428132924198E-06;126823300;13.3756272;52.5090586;80.85;38.659;0.881;-1
1900;126823.5;13.3755880462938;4.20140675146628E-05;52.50902854211;0.000141653777100787;75.9827112235052;1.74788228319376E-05;-2.51088178631019;3.61618278064485E-07;0.441722573803895;0.00517365400329489;6.97794531147953;0.00021195704819713;0.00893934586701493;2.3942389272328E-06;126823500;13.3756113;52.5090517;80.928;38.737;0.897;-1
1900;126823.7;13.3755716187144;4.4785470889733E-05;52.5090210711603;0.000155836918793481;75.9772851864324;1.81371920128392E-05;-2.50894784551079;3.71362262499783E-07;0.384038524028765;0.00517925873625504;7.06039361542034;0.000218741072225473;0.0105913164927079;2.39416500190725E-06;126823700;13.3755957;52.5090439;80.993;38.802;0.914;-1
1900;126823.9;13.3755550207316;4.88849024981292E-05;52.5090135985118;0.0001628351026545;75.9720951227899;1.88178039177686E-05;-2.50693581642572;3.80788061188602E-07;0.330285216271253;0.00519546267548008;7.13158291611804;0.000226057776164017;0.00859551473784865;2.39408587670923E-06;126823900;13.3755792;52.5090365;81.015;38.823;0.933;-1
1900;126824.1;13.3755383099211;5.46934872346447E-05;52.5090060886878;0.000177684756807019;75.9671456634637;1.95206056225805E-05;-2.50482321987318;3.89811803619236E-07;0.302164347438189;0.00523903649887875;7.19460541578152;0.000234437235155464;0.0109648072038854;2.39400489072197E-06;126824100;13.3755624;52.5090294;81.064;38.873;0.949;-1
