GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol status);Velocity type (vel type);A measure of the latency in the velocity time tag in seconds. It should be subtracted from the time to give improved results. (latency) [s];Differential age (age) [s];Horizontal speed over ground (hor spd) [m/s];Actual direction of motion over ground (track over ground) with respect to True North [deg];Vertical speed, where positive values indicate increasing altitude (up) and negative values indicate decreasing altitude (down) [m/s]
1900;126798.75;0;54;0;2;8.28071341461286;82.9602288384671;0.0143973135583323
1900;126798.8;0;54;0;2;8.2633881398524;82.8727334227872;0.0299355001289846
1900;126798.85;0;54;0;2;8.23718631515356;82.8519465084231;0.0263776201852076
1900;126798.9;0;54;0;2;8.20833613554619;82.8707241534226;0.0355323278367686
1900;126798.95;0;54;0;2;8.16099137498433;82.9479118792165;0.0447037212927044
1900;126799;0;54;0;2;8.11515771940918;82.9095938237816;0.00762017896804362
1900;126799.05;0;54;0;2;8.05892364976337;82.9528502886022;-0.00850425989201692
1900;126799.1;0;54;0;2;8.02446514567462;82.9071731162954;-0.0111175851126541
1900;126799.15;0;54;0;2;7.95691708195836;82.8945089419604;0.00437632760784196
1900;126799.2;0;54;0;2;7.8900953684055;82.8277420522026;0.0106251312388826
1900;126799.25;0;54;0;2;7.84258618158387;82.9384627485422;0.0207529703023542
1900;126799.3;0;54;0;2;7.7678024201479;83.028719342718;0.0121710736646037
1900;126799.35;0;54;0;2;7.68969277183654;83.0103721646346;0.0215396830784789
1900;126799.4;0;54;0;2;7.59946291188084;82.9003861881429;0.0172843943579538
1900;126799.45;0;54;0;2;7.49574900413277;82.8711401393579;-0.00349400012413698
1900;126799.5;0;54;0;2;7.39843330115001;82.8379295704608;0.0175033097426843
1900;126799.55;0;54;0;2;7.31244113885156;82.8205369688796;0.023857417763313
1900;126799.6;0;54;0;2;7.21832134058799;82.8617854577804;0.0319014566799092
1900;126799.65;0;54;0;2;7.11896814088742;82.890362053002;0.024737243075808
1900;126799.7;0;54;0;2;7.00898262018764;82.89120027341;0.0287571680102635
1900;126799.75;0;54;0;2;6.8933131079599;82.8212128129145;0.0322604068682211
1900;126799.8;0;54;0;2;6.79775366403434;82.6873989728717;0.0177483784941688
1900;126799.85;0;54;0;2;6.69068490226151;82.6845117459497;0.0179182081865654
1900;126799.9;0;54;0;2;6.57206884801641;82.6918895392402;0.017964551505699
1900;126799.95;0;54;0;2;6.4706760554692;82.6600766129073;0.0108929894626961
1900;126800;0;54;0;2;6.35693547382133;82.6853536677421;0.0111371863143273
1900;126800.05;0;54;0;2;6.25185010861114;82.7348532680991;0.0222964088432746
1900;126800.1;0;54;0;2;6.14920002901625;82.9828590269697;0.0155396561822811
1900;126800.15;0;54;0;2;6.06202416620173;82.9127946034103;0.00656902362117939
1900;126800.2;0;54;0;2;5.95043472998193;82.8853375750081;0.0145437982465875
1900;126800.25;0;54;0;2;5.8555356340895;82.9455702426166;0.0101972685882895
1900;126800.3;0;54;0;2;5.76373619565477;82.9697658552868;0.0341994239044525
1900;126800.35;0;54;0;2;5.66969532054763;83.0366023614287;0.0442184036327632
1900;126800.4;0;54;0;2;5.57932277256823;83.1138982129665;0.038570063398758
1900;126800.45;0;54;0;2;5.47133292455806;83.219853121707;0.0282877245916716
1900;126800.5;0;54;0;2;5.38673514107336;83.3137480044037;0.0228025466444925
1900;126800.55;0;54;0;2;5.30638200858199;83.3963496717205;0.0151021758071193
1900;126800.6;0;54;0;2;5.23723605033676;83.3248687389599;0.0150509801687065
1900;126800.65;0;54;0;2;5.17164084037057;83.1784491054283;0.0136724194573092
1900;126800.7;0;54;0;2;5.11432157540365;83.0914722739735;0.00998952778880402
1900;126800.75;0;54;0;2;5.07852267235363;82.9155914984197;-0.0110014284611782
1900;126800.8;0;54;0;2;5.03954416190305;82.8099791998238;-0.0218708661032737
1900;126800.85;0;54;0;2;5.01153543600403;82.8792943738396;-0.0309266711322008
1900;126800.9;0;54;0;2;4.98000121471083;82.8723859282525;-0.0325513457029224
1900;126800.95;0;54;0;2;4.96192941978415;82.9166251925579;-0.0206572386275021
1900;126801;0;54;0;2;4.93725503112045;82.9372379348185;-0.011490993752187
1900;126801.05;0;54;0;2;4.90314263164736;82.9610925670001;-0.00158674637222184
1900;126801.1;0;54;0;2;4.87701408340613;82.8170453924011;0.00497314878566496
1900;126801.15;0;54;0;2;4.845544448103;82.7960589220123;0.0152480374381974
1900;126801.2;0;54;0;2;4.80370687269288;82.7391580900738;0.014543757284926
1900;126801.25;0;54;0;2;4.76448113188838;82.7107555084577;0.0167334955054099
1900;126801.3;0;54;0;2;4.73285886203513;82.5325476106483;0.0157866267174477
1900;126801.35;0;54;0;2;4.69219800306013;82.4788674647305;0.0104664761335309
1900;126801.4;0;54;0;2;4.65280103610302;82.526010428102;0.0174290314611528
1900;126801.45;0;54;0;2;4.62367230809621;82.4718000004795;0.0210836507693176
1900;126801.5;0;54;0;2;4.58939949175463;82.4494173114061;0.0238159790540031
1900;126801.55;0;54;0;2;4.56686289962351;82.464547123721;0.0229374085693265
1900;126801.6;0;54;0;2;4.5271791184351;82.5663153085845;0.0172474326835289
1900;126801.65;0;54;0;2;4.50808536713622;82.435545480496;0.0116101829512185
1900;126801.7;0;54;0;2;4.47347582635638;82.42708934562;0.015124324523106
1900;126801.75;0;54;0;2;4.45300999594169;82.3666722176482;0.0120596275480633
1900;126801.8;0;54;0;2;4.41244586069071;82.3769582542962;0.0202166078144015
1900;126801.85;0;54;0;2;4.37860588733013;82.3202570185061;0.0257058726302544
1900;126801.9;0;54;0;2;4.34938290084925;82.1641959293147;0.0201103893828184
1900;126801.95;0;54;0;2;4.32670536251792;82.0387807296993;0.0332103716091168
1900;126802;0;54;0;2;4.30588604572152;82.0165277166332;0.037665325032133
1900;126802.05;0;54;0;2;4.28522772923689;82.0449468282274;0.0267773461583289
1900;126802.1;0;54;0;2;4.26777869509443;82.0691322506683;0.0263228472842465
1900;126802.15;0;54;0;2;4.22149138196371;82.1275191482332;0.0184320489215548
1900;126802.2;0;54;0;2;4.19752721460056;82.0829067447102;0.0126244734658434
1900;126802.25;0;54;0;2;4.16122187804721;82.1200474334404;0.00835249042065217
1900;126802.3;0;54;0;2;4.13766389147543;82.0208249212226;0.00586887152362864
1900;126802.35;0;54;0;2;4.11119309724845;81.9690048680299;0.0111344277436241
1900;126802.4;0;54;0;2;4.10142422085892;81.8454901080139;0.0285183716635025
1900;126802.45;0;54;0;2;4.09237732621874;81.8539897259977;0.045423727189211
1900;126802.5;0;54;0;2;4.08028591351821;82.0317561067371;0.0406840324177148
1900;126802.55;0;54;0;2;4.07467136585395;81.9430516372588;0.026183909238747
1900;126802.6;0;54;0;2;4.04928329800757;81.7775981910899;0.00369391600068086
1900;126802.65;0;54;0;2;4.03175074776061;81.8049369613031;-0.0077345121764571
1900;126802.7;0;54;0;2;4.0219888048482;81.7289381967732;-0.00369020671582065
1900;126802.75;0;54;0;2;4.00733089780528;81.7057608195944;0.0092392964848399
1900;126802.8;0;54;0;2;4.0024806791214;81.5979581002504;0.019067619668768
1900;126802.85;0;54;0;2;3.99177989577848;81.5616982154992;0.0334680878120631
1900;126802.9;0;54;0;2;3.97633821064724;81.6194083291954;0.0359281319213901
1900;126802.95;0;54;0;2;3.97401128436565;81.5933098881866;0.0282730359524667
1900;126803;0;54;0;2;3.95474453589146;81.6923562292852;0.0174614609847071
1900;126803.05;0;54;0;2;3.93518289590388;81.7361186457499;0.0220091709887216
1900;126803.1;0;54;0;2;3.91959036097917;81.6474654808084;0.0222719727361653
1900;126803.15;0;54;0;2;3.90419287470867;81.7959351756723;0.0218907284935667
1900;126803.2;0;54;0;2;3.89512914737681;81.8592059651689;0.0208730436629386
1900;126803.25;0;54;0;2;3.88023742004001;81.6689519777172;0.0198231370385397
1900;126803.3;0;54;0;2;3.86333878770524;81.6907985302205;0.0152777195594362
1900;126803.35;0;54;0;2;3.85200874517802;81.587556715919;0.00963662476962185
1900;126803.4;0;54;0;2;3.82147965734568;81.5183586541116;0.021391597246458
1900;126803.45;0;54;0;2;3.80203663578779;81.5272159161313;0.0217157888605864
1900;126803.5;0;54;0;2;3.77653026711455;81.6487957461919;0.0323679679966112
1900;126803.55;0;54;0;2;3.74647124784417;81.7600514232998;0.0289093050412735
1900;126803.6;0;54;0;2;3.72529502897887;81.9472665922576;0.0242005813413701
1900;126803.65;0;54;0;2;3.68581526411935;82.0731008669645;0.0200772295498787
1900;126803.7;0;54;0;2;3.65089908137658;82.2338130644213;0.0235340017333927
1900;126803.75;0;54;0;2;3.61348016178733;82.2789038291028;0.0269710694449863
1900;126803.8;0;54;0;2;3.56361332385989;82.2013613565399;0.025541424225387
1900;126803.85;0;54;0;2;3.52148673838999;82.2497621190905;0.0188918014005809
1900;126803.9;0;54;0;2;3.47312198412477;82.197477105682;0.0163376439848019
1900;126803.95;0;54;0;2;3.43549378402804;82.0830391099929;0.0205470089752064
1900;126804;0;54;0;2;3.39602624351192;82.0467552831868;0.0045805634355853
1900;126804.05;0;54;0;2;3.34562198369177;82.588612719341;-0.00186739196446944
1900;126804.1;0;54;0;2;3.31783729656638;82.4689698367239;0.00119474225295232
1900;126804.15;0;54;0;2;3.27672755087721;82.2557684536522;0.0100635063181584
1900;126804.2;0;54;0;2;3.23433322354275;82.4550506646327;0.012881266663946
1900;126804.25;0;54;0;2;3.19970472053761;82.5848479022893;0.00208611289094421
1900;126804.3;0;54;0;2;3.14818668617864;82.8841772520725;-7.75376863534072E-05
1900;126804.35;0;54;0;2;3.11074262066645;83.1338341209647;-0.00960046416235885
1900;126804.4;0;54;0;2;3.07582399067577;83.0663389556369;-0.0234045351417909
1900;126804.45;0;54;0;2;3.05619275254833;83.1876950306263;-0.0170290596980341
1900;126804.5;0;54;0;2;3.04773355672294;83.2408377462374;-0.012713069245177
1900;126804.55;0;54;0;2;3.03461783526943;83.4177827911588;-0.0178566005549467
1900;126804.6;0;54;0;2;3.02718558059329;83.6845997097972;-0.0172743987172137
1900;126804.65;0;54;0;2;3.01724637959453;83.8311369006613;-0.00481995943028254
1900;126804.7;0;54;0;2;3.00342569560452;83.95403747055;-0.0024281370877712
1900;126804.75;0;54;0;2;2.9967525410255;83.9436532116795;-0.00266064133438795
1900;126804.8;0;54;0;2;2.9749504104182;83.9908828298213;0.00115119394184041
1900;126804.85;0;54;0;2;2.95469801261383;84.0117516547426;-0.0118493419757923
1900;126804.9;0;54;0;2;2.93927521603239;84.049864533831;-0.0110335458144751
1900;126804.95;0;54;0;2;2.92047873976159;84.3116798504472;-0.0146911553427983
1900;126805;0;54;0;2;2.90643702689605;84.3458123992838;-0.0140915710571407
1900;126805.05;0;54;0;2;2.87508655926639;84.5901015381708;-0.0174632751031071
1900;126805.1;0;54;0;2;2.85484173974212;84.7684569581991;-0.0109472773435888
1900;126805.15;0;54;0;2;2.82505381979526;85.0011960168945;0.00502235440903726
1900;126805.2;0;54;0;2;2.79374419873999;85.3100397080156;0.00561722409936963
1900;126805.25;0;54;0;2;2.77058604417725;85.4520007740204;0.000927715572339158
1900;126805.3;0;54;0;2;2.73402374341227;85.8837375893842;-0.00931978386746488
1900;126805.35;0;54;0;2;2.70861458990991;86.1817742416131;-0.0197852129712161
1900;126805.4;0;54;0;2;2.67591732955182;86.3228023986961;-0.0162782374001767
1900;126805.45;0;54;0;2;2.64642989313694;86.356499622037;-0.0146493282970073
1900;126805.5;0;54;0;2;2.62830838560524;86.5402026350215;-0.0144448345290884
1900;126805.55;0;54;0;2;2.59722470819787;86.8514915696431;-0.00942948310555418
1900;126805.6;0;54;0;2;2.57550373947374;87.1271979187284;-0.010342212367671
1900;126805.65;0;54;0;2;2.54872628953578;87.5262975095876;-0.0156933381398644
1900;126805.7;0;54;0;2;2.53625420631039;87.9119170584715;-0.0206994390339266
1900;126805.75;0;54;0;2;2.52641561936302;88.0910427134299;-0.0194342729757431
1900;126805.8;0;54;0;2;2.51327735914861;88.2118906907922;-0.0162088798942445
1900;126805.85;0;54;0;2;2.51071520008974;88.3258532057527;-0.00990247422523048
1900;126805.9;0;54;0;2;2.50359263551336;88.7479037559878;-0.000284091455236973
1900;126805.95;0;54;0;2;2.49913602909979;88.910894134425;-0.00593218580192214
1900;126806;0;54;0;2;2.48856019924115;89.2757080442564;-0.0156329461086087
1900;126806.05;0;50;0.025000000372529;2.04999995231628;2.36954425755834;85.9139149244718;0.0480206083899922
1900;126806.1;0;50;0.025000000372529;2.09999990463257;2.67459239715908;97.0684091956596;-0.298454004328599
1900;126806.15;0;50;0.025000000372529;1.14999997615814;2.4164763085168;91.2913436609072;0.0605541666081428
1900;126806.2;0;50;0.025000000372529;1.20000004768372;2.43932893190075;90.7391760749164;0.169017237256221
1900;126806.25;0;50;0.025000000372529;1.25;2.54210558238036;93.4196859067056;-0.242523155144388
1900;126806.3;0;50;0.025000000372529;1.29999995231628;2.39881790388622;90.1353679158843;0.0744175197400211
1900;126806.35;0;50;0.025000000372529;1.35000002384186;2.5065593536359;96.4548674141256;-0.146009817666978
1900;126806.4;0;50;0.025000000372529;1.39999997615814;2.45689860452045;96.4849955765006;-0.128912551585745
1900;126806.45;0;50;0.025000000372529;1.45000004768372;2.19551260903575;70.1558680950082;0.379885550468199
1900;126806.5;0;50;0.025000000372529;1.5;2.70623097404786;108.647039552772;-0.830309436836526
1900;126806.55;0;50;0.025000000372529;1.54999995231628;2.35009092974659;67.9576571028016;0.788780871500257
1900;126806.6;0;50;0.025000000372529;1.60000002384186;2.42734248429157;99.3056583544439;-0.210130033472555
1900;126806.65;0;50;0.025000000372529;1.64999997615814;2.24670457801556;85.2698307787834;0.107333949520065
1900;126806.7;0;50;0.025000000372529;1.70000004768372;2.44310637773183;106.069304416634;-0.49973162168342
1900;126806.75;0;50;0.025000000372529;1.75;2.19823150123809;83.2006888717666;0.264673699215106
1900;126806.8;0;50;0.025000000372529;1.79999995231628;2.75454358313748;111.962459706174;-0.631774337390497
1900;126806.85;0;50;0.025000000372529;1.85000002384186;2.27878582020782;83.9481791406193;0.544940278742781
1900;126806.9;0;50;0.025000000372529;1.89999997615814;2.55980810174653;104.595801210965;-0.262379545659881
1900;126806.95;0;50;0.025000000372529;1.95000004768372;2.18482991752636;89.7293522854832;0.138309538755609
1900;126807;0;50;0.025000000372529;2;2.03475333122569;90.1945773784555;0.235161713169388
1900;126807.05;0;50;0.025000000372529;2.04999995231628;1.97567277012886;89.5477566436902;-0.0830215313648936
1900;126807.1;0;50;0.025000000372529;2.09999990463257;2.0057445665958;88.8079042330943;0.110823469506542
1900;126807.15;0;50;0.025000000372529;2.15000009536743;2.15465531047509;105.514326604064;-0.226322887745312
1900;126807.2;0;50;0.025000000372529;1.20000004768372;1.93777879650942;82.1478319109939;0.243636513888268
1900;126807.25;0;50;0.025000000372529;1.25;1.95502476052995;79.1305641322441;0.277244304576859
1900;126807.3;0;50;0.025000000372529;1.29999995231628;1.72619276071244;87.9223425447554;0.408838563751749
1900;126807.35;0;50;0.025000000372529;1.35000002384186;2.02694625756878;101.689335451016;-0.31115927334163
1900;126807.4;0;50;0.025000000372529;1.39999997615814;1.93269615296138;98.5238592319095;-0.273931544722546
1900;126807.45;0;50;0.025000000372529;1.45000004768372;1.92839002970478;95.0681225003388;0.0085229677157808
1900;126807.5;0;50;0.025000000372529;1.5;2.26754784708237;104.47144019709;0.0216767122723805
1900;126807.55;0;50;0.025000000372529;1.54999995231628;2.32268179529835;110.264206591711;-0.292659230441182
1900;126807.6;0;50;0.025000000372529;1.60000002384186;1.89138574414691;79.8578276376551;0.41278195627207
1900;126807.65;0;50;0.025000000372529;1.64999997615814;2.1171762713249;109.75346505906;-0.411154505920685
1900;126807.7;0;50;0.025000000372529;1.70000004768372;1.85927633324463;104.690664115955;-0.333394858730671
1900;126807.75;0;50;0.025000000372529;1.75;1.74446933763928;79.4703044362945;0.608802919910384
1900;126807.8;0;50;0.025000000372529;1.79999995231628;1.88343004150919;86.8013063757233;0.111960866593408
1900;126807.85;0;50;0.025000000372529;1.85000002384186;1.85192322191882;104.796995698882;-0.256107086703926
1900;126807.9;0;50;0.025000000372529;1.89999997615814;1.82983365545609;82.3373849838352;0.0962253107735062
1900;126807.95;0;50;0.025000000372529;1.95000004768372;1.84649783269319;100.686969132901;-0.137529903847676
1900;126808;0;50;0.025000000372529;2;1.976021658422;108.49617791685;-0.234593802278035
1900;126808.05;0;50;0.025000000372529;2.04999995231628;2.04092075665274;111.157627188175;-0.262147752516153
1900;126808.1;0;50;0.025000000372529;2.09999990463257;1.74504646971339;90.4881998399624;0.499094958440666
1900;126808.15;0;50;0.025000000372529;2.15000009536743;1.92549166407218;99.4128721873302;-0.066741887964432
1900;126808.2;0;50;0.025000000372529;1.20000004768372;1.93763543029767;107.532149367229;-0.0785299365977622
1900;126808.25;0;50;0.025000000372529;1.25;1.8047835751334;88.2383500146071;-0.0335186574095925
1900;126808.3;0;50;0.025000000372529;1.29999995231628;1.52245954501121;81.4799818811292;0.396361850342789
1900;126808.35;0;50;0.025000000372529;1.35000002384186;1.75987303181675;103.724524549935;-0.10119338157767
1900;126808.4;0;50;0.025000000372529;1.39999997615814;1.73149051179159;81.8778319747398;0.317889458077031
1900;126808.45;0;50;0.025000000372529;1.45000004768372;1.72777633170014;101.610617998782;-0.0406609820646217
1900;126808.5;0;50;0.025000000372529;1.5;2.30855030936108;120.546060713693;-0.773345403841844
1900;126808.55;0;50;0.025000000372529;1.54999995231628;1.7900033202592;90.890330958801;0.4174730692446
1900;126808.6;0;50;0.025000000372529;1.60000002384186;1.8610606716725;100.807668025071;-0.248291696748561
1900;126808.65;0;50;0.025000000372529;1.64999997615814;1.91286724884824;107.864545820836;-0.0653113329829457
1900;126808.7;0;50;0.025000000372529;1.70000004768372;1.70978858000519;71.6593605344395;0.625623764921594
1900;126808.75;0;50;0.025000000372529;1.75;1.78008238630259;104.207107230722;-0.341790531561164
1900;126808.8;0;50;0.025000000372529;1.79999995231628;1.78195186966021;98.3458320383516;0.144558019808347
1900;126808.85;0;50;0.025000000372529;1.85000002384186;2.4051248846903;120.556053445006;-0.747914257220915
1900;126808.9;0;50;0.025000000372529;1.89999997615814;2.01089273233378;111.062877038336;0.120431546229619
1900;126808.95;0;50;0.025000000372529;1.95000004768372;1.71702710641625;97.688242033226;0.127439122748246
1900;126809;0;50;0.025000000372529;2;1.60514557429392;93.3712015081198;0.00138592481140036
1900;126809.05;0;56;0;2;1.83062813535293;102.905931001205;-0.0472204450831725
1900;126809.1;0;56;0;2;1.83301390702009;103.469127376098;-0.0509938217700371
1900;126809.15;0;56;0;2;1.8473766203822;103.855382170667;-0.0529688443507031
1900;126809.2;0;56;0;2;1.85352882819071;104.266929754471;-0.0506506592123156
1900;126809.25;0;56;0;2;1.86506807822016;104.181826495042;-0.0493061806736509
1900;126809.3;0;56;0;2;1.86346843758607;104.289506136997;-0.048043267198337
1900;126809.35;0;56;0;2;1.86617377319795;104.416223514162;-0.0533909001036673
1900;126809.4;0;56;0;2;1.87340383630253;104.62079837878;-0.0576536418811697
1900;126809.45;0;56;0;2;1.86953593205338;105.219038154093;-0.0492393963023635
1900;126809.5;0;56;0;2;1.88420309021734;105.643217123221;-0.0393528533110077
1900;126809.55;0;56;0;2;1.88858597803064;106.174455740886;-0.0353267434210721
1900;126809.6;0;56;0;2;1.89686993892353;106.731143175338;-0.0422006363089933
1900;126809.65;0;56;0;2;1.8964464633073;107.321197945391;-0.0417971695920195
1900;126809.7;0;56;0;2;1.89943306580536;107.512469359228;-0.039971410309005
1900;126809.75;0;56;0;2;1.89901474701542;107.545284414073;-0.0373288357613927
1900;126809.8;0;56;0;2;1.89736901305462;107.558590313942;-0.0374713436942083
1900;126809.85;0;56;0;2;1.91197876043881;107.522830758802;-0.0441934148813343
1900;126809.9;0;56;0;2;1.9316753007323;107.545160420438;-0.057325848798035
1900;126809.95;0;56;0;2;1.95704931755755;107.665883206613;-0.0708164399322802
1900;126810;0;56;0;2;1.97790024910914;108.400609953955;-0.0794001037142009
1900;126810.05;0;56;0;2;1.99870961635053;108.563469281988;-0.0790342897742783
1900;126810.1;0;56;0;2;2.03104598089834;108.852392184927;-0.0679913361683993
1900;126810.15;0;56;0;2;2.04412831712312;108.820628251581;-0.0527005945338714
1900;126810.2;0;56;0;2;2.05905583156567;108.614141315516;-0.0465270043230603
1900;126810.25;0;56;0;2;2.06971665441678;108.352197240608;-0.0449527007148398
1900;126810.3;0;56;0;2;2.08742837174402;108.888340975995;-0.049315785073442
1900;126810.35;0;56;0;2;2.11321732181159;109.809273584601;-0.048985639362446
1900;126810.4;0;56;0;2;2.13508881340519;110.711677558616;-0.0308832714231965
1900;126810.45;0;56;0;2;2.15924217159199;111.149190081507;-0.0266897313635969
1900;126810.5;0;56;0;2;2.16671348402531;111.505703586009;-0.0311134132599185
1900;126810.55;0;56;0;2;2.1709505924863;111.718778662417;-0.045921071194323
1900;126810.6;0;56;0;2;2.16505336658377;111.91745022305;-0.0578707248976185
1900;126810.65;0;56;0;2;2.16873733257547;111.926047062937;-0.0631750315546731
1900;126810.7;0;56;0;2;2.1678114240392;111.947559825698;-0.0550492042203876
1900;126810.75;0;56;0;2;2.17520726171981;112.056853906721;-0.0542538950810313
1900;126810.8;0;56;0;2;2.1722165503232;112.817676109829;-0.0518368936031254
1900;126810.85;0;56;0;2;2.16215627625129;113.8869895057;-0.0426438584145492
1900;126810.9;0;56;0;2;2.16109923671049;114.365782453372;-0.035130248237887
1900;126810.95;0;56;0;2;2.13367925030111;114.575120076177;-0.0287450672407683
1900;126811;0;56;0;2;2.10474098237924;115.003606765059;-0.0413656372587862
1900;126811.05;0;56;0;2;2.06224764253654;115.350906708224;-0.048034214849697
1900;126811.1;0;56;0;2;2.02313819762389;115.566100110508;-0.0548513233724716
1900;126811.15;0;56;0;2;1.97736538522622;115.955370601953;-0.0578961316006976
1900;126811.2;0;56;0;2;1.91820592121225;116.933108904284;-0.0529393848033329
1900;126811.25;0;56;0;2;1.84924158719479;117.594344889663;-0.031831097041878
1900;126811.3;0;56;0;2;1.77469207568662;117.738404905631;-0.0147160105070162
1900;126811.35;0;56;0;2;1.71061764370264;117.63827261259;-0.00119903691023693
1900;126811.4;0;56;0;2;1.64909537174455;117.559744823675;0.00210289942625852
1900;126811.45;0;56;0;2;1.59691329683312;117.841157668183;-0.00368145670575082
1900;126811.5;0;56;0;2;1.54041696362827;118.756305288651;-0.0128550729284636
1900;126811.55;0;56;0;2;1.48228893251248;119.476843761449;-0.018873589693462
1900;126811.6;0;56;0;2;1.4248061691611;119.936337693328;-0.0245992305147049
1900;126811.65;0;56;0;2;1.35772434069558;119.706463774651;-0.0241736697126792
1900;126811.7;0;56;0;2;1.29042354607592;119.881960688649;-0.0218289366114491
1900;126811.75;0;56;0;2;1.22325700288793;119.96535342488;-0.0257534469756713
1900;126811.8;0;56;0;2;1.14825938192922;120.598772762803;-0.0346182143809157
1900;126811.85;0;56;0;2;1.08583978053871;121.207273214246;-0.0425050443848451
1900;126811.9;0;56;0;2;1.01583871055945;121.29775854242;-0.0380539990645319
1900;126811.95;0;56;0;2;1.00436799378458;120.621664917765;-0.0493014659829558
1900;126812;0;56;0;2;0.99157638699397;120.272499746728;-0.0521226049042126
1900;126812.05;0;56;0;2;0.994074295272692;120.744873584394;-0.0494042541067708
1900;126812.1;0;56;0;2;0.994411150493059;120.978185233884;-0.0338851074305196
1900;126812.15;0;56;0;2;1.00672257480801;120.50652551183;-0.0291530249238815
1900;126812.2;0;56;0;2;1.02172218472764;119.911469032211;-0.0243354152841316
1900;126812.25;0;56;0;2;1.02404814333235;119.741319161455;-0.0214957553440021
1900;126812.3;0;56;0;2;1.0367893737487;120.078407519652;-0.0259486785350973
1900;126812.35;0;56;0;2;1.02337395731091;121.37839558912;-0.0202018738913104
1900;126812.4;0;56;0;2;1.02432768548659;121.969685197971;-0.0237967612051964
1900;126812.45;0;56;0;2;0.990393768831778;122.142321674652;-0.0190180458976546
1900;126812.5;0;56;0;2;0.966917056819345;121.476365632206;-0.0218372161727011
1900;126812.55;0;56;0;2;0.917688968331489;121.793456498284;-0.0177386273931672
1900;126812.6;0;56;0;2;0.880496704468051;121.320243787073;-0.0189068420737541
1900;126812.65;0;56;0;2;0.827695465183947;121.414957382035;-0.0180575620932646
1900;126812.7;0;56;0;2;0.786656557840503;121.654497884287;-0.020784742106344
1900;126812.75;0;56;0;2;0.735241590970517;122.185078384739;-0.0245963118109382
1900;126812.8;0;56;0;2;0.684281410449144;122.728321020034;-0.0304499527316937
1900;126812.85;0;56;0;2;0.636101407832053;122.657965446339;-0.0346010651470595
1900;126812.9;0;56;0;2;0.577966025212651;123.417034944598;-0.0346673347069569
1900;126812.95;0;56;0;2;0.530466112705696;123.11930722347;-0.0310206329082235
1900;126813;0;56;0;2;0.471067034268054;123.328413623908;-0.0271846746661332
1900;126813.05;0;50;0.025000000372529;2.04999995231628;0.479452173634873;121.276425080536;0.0416580990379687
1900;126813.1;0;50;0.025000000372529;2.09999990463257;0.544318980878322;136.662985965823;-0.0672458672137685
1900;126813.15;0;50;0.025000000372529;2.15000009536743;0.404577222046458;141.506149310326;-0.271210107870111
1900;126813.2;0;50;0.025000000372529;2.20000004768372;0.460594978973425;127.715396334868;0.04690169217112
1900;126813.25;0;50;0.025000000372529;2.25;0.378939009974773;136.235439733504;-0.0403628742376159
1900;126813.3;0;50;0.025000000372529;1.29999995231628;0.293472914601302;104.393043317638;0.0957911501206343
1900;126813.35;0;50;0.025000000372529;1.35000002384186;0.20117378476831;88.3170012393899;0.0719600174529621
1900;126813.4;0;50;0.025000000372529;1.39999997615814;0.158636384323109;112.947327090553;0.00147936096194048
1900;126813.45;0;50;0.025000000372529;1.45000004768372;0.103837687774999;133.173264546259;-0.068348831230614
1900;126813.5;0;50;0.025000000372529;1.5;0.103207482200096;109.780786446423;0.0857226315455399
1900;126813.55;0;50;0.025000000372529;1.54999995231628;0.146892405710148;140.60858354736;-0.136268882484091
1900;126813.6;0;50;0.025000000372529;1.60000002384186;0.0408374580510992;132.621894640106;-0.113107739082034
1900;126813.65;0;50;0.025000000372529;1.64999997615814;0.0444756152369666;38.4013254535168;0.129483892296932
1900;126813.7;0;50;0.025000000372529;1.70000004768372;0.05005620686388;164.942654352527;-0.0313252539788011
1900;126813.75;0;50;0.025000000372529;1.75;0.0420562182012466;114.467281158755;0.0108361869317172
1900;126813.8;0;50;0.025000000372529;1.79999995231628;0.00759927186857725;255.089708272264;0.0364327710111319
1900;126813.85;0;50;0.025000000372529;1.85000002384186;0.0573939210145622;255.489140870224;-0.120534645156811
1900;126813.9;0;50;0.025000000372529;1.89999997615814;0.0298185787495225;33.1967474604246;0.0387641097979389
1900;126813.95;0;50;0.025000000372529;1.95000004768372;0.020905230993151;290.234327148876;-0.035527445055611
1900;126814;0;50;0.025000000372529;2;0.0391310839408548;81.2506245634923;0.0159828185564563
1900;126814.05;0;50;0.025000000372529;2.04999995231628;0.0454586041725515;18.9425458001232;-0.065244319468267
1900;126814.1;0;50;0.025000000372529;2.09999990463257;0.0503434552110771;256.546987570042;0.0376339629784877
1900;126814.15;0;50;0.025000000372529;2.15000009536743;0.0462794656000591;32.7009449001399;-0.0485155151356237
1900;126814.2;0;50;0.025000000372529;2.20000004768372;0.10388957170819;144.554673514752;-0.0212450513872514
1900;126814.25;0;50;0.025000000372529;2.25;0.0577626699058756;146.260035618271;0.0198336355925312
1900;126814.3;0;50;0.025000000372529;1.29999995231628;0.0423875396565108;22.5384764780455;0.0767003745132296
1900;126814.35;0;50;0.025000000372529;1.35000002384186;0.0974835669411709;163.078332628473;-0.221001342631755
1900;126814.4;0;50;0.025000000372529;1.39999997615814;0.0598648011869476;74.2971014989939;0.0926560081872997
