time,sv_sys,sv_id,los
1225623829,G,23,1
1225623829,G,31,1
1225623829,E,4,1
1225623829,E,9,1
1225623829,E,11,1
1225623829,R,1,1
1225623829,R,2,1
1225623829,R,8,0
1225623829,R,9,0
1225623829,R,17,1
1225623829,R,23,0
1225623829,R,24,1
1225623830,G,3,1
1225623830,G,6,0
1225623830,G,11,1
1225623830,G,14,0
1225623830,G,17,0
1225623830,G,19,0
1225623830,G,22,1
1225623830,G,23,1
1225623830,G,31,1
1225623830,E,4,1
1225623830,E,5,0
1225623830,E,9,1
1225623830,E,11,1
1225623830,R,1,1
1225623830,R,2,1
1225623830,R,9,0
1225623830,R,17,1
1225623830,R,23,0
1225623830,R,24,1
1225623831,G,1,1
1225623831,G,3,1
1225623831,G,11,1
1225623831,G,17,0
1225623831,G,19,0
1225623831,G,22,1
1225623831,G,23,0
1225623831,G,31,1
1225623831,E,4,1
1225623831,E,5,0
1225623831,E,9,1
1225623831,E,11,1
1225623831,R,1,1
1225623831,R,2,1
1225623831,R,9,0
1225623831,R,17,0
1225623831,R,23,0
1225623831,R,24,1
1225623832,G,1,1
1225623832,G,3,1
1225623832,G,11,0
1225623832,G,14,0
1225623832,G,17,1
1225623832,G,19,0
1225623832,G,22,1
1225623832,G,23,0
1225623832,G,31,1
1225623832,E,4,1
1225623832,E,5,0
1225623832,E,9,1
1225623832,E,11,0
1225623832,R,1,1
1225623832,R,2,1
1225623832,R,17,0
1225623832,R,18,0
1225623832,R,23,0
1225623832,R,24,1
1225623833,G,1,0
1225623833,G,3,1
1225623833,G,6,0
1225623833,G,11,0
1225623833,G,14,0
1225623833,G,17,1
1225623833,G,18,0
1225623833,G,19,0
1225623833,G,22,1
1225623833,G,23,0
1225623833,G,31,1
1225623833,E,4,1
1225623833,E,9,1
1225623833,E,11,0
1225623833,R,1,1
1225623833,R,2,1
1225623833,R,17,0
1225623833,R,23,0
1225623833,R,24,1
1225623834,G,1,0
1225623834,G,3,1
1225623834,G,11,0
1225623834,G,14,0
1225623834,G,17,1
1225623834,G,18,0
1225623834,G,19,0
1225623834,G,22,1
1225623834,G,23,0
1225623834,G,31,1
1225623834,E,4,1
1225623834,E,5,0
1225623834,E,9,1
1225623834,R,1,1
1225623834,R,2,1
1225623834,R,8,0
1225623834,R,17,0
1225623834,R,23,0
1225623834,R,24,1
1225623835,G,1,0
1225623835,G,3,1
1225623835,G,11,0
1225623835,G,14,0
1225623835,G,17,1
1225623835,G,18,0
1225623835,G,19,0
1225623835,G,22,1
1225623835,G,23,0
1225623835,G,31,1
1225623835,E,4,1
1225623835,E,5,0
1225623835,E,9,1
1225623835,E,11,0
1225623835,R,1,1
1225623835,R,2,1
1225623835,R,17,0
1225623835,R,23,0
1225623835,R,24,1
1225623836,G,1,0
1225623836,G,3,1
1225623836,G,6,0
1225623836,G,9,0
1225623836,G,17,1
1225623836,G,18,0
1225623836,G,19,0
1225623836,G,22,1
1225623836,G,23,0
1225623836,G,31,1
1225623836,E,4,1
1225623836,E,5,0
1225623836,E,9,1
1225623836,E,11,0
1225623836,R,1,1
1225623836,R,2,1
1225623836,R,8,0
1225623836,R,17,0
1225623836,R,24,1
1225623837,G,1,1
1225623837,G,3,1
1225623837,G,6,0
1225623837,G,17,1
1225623837,G,19,0
1225623837,G,22,1
1225623837,G,23,1
1225623837,G,31,1
1225623837,E,4,1
1225623837,E,5,1
1225623837,E,9,1
1225623837,E,11,1
1225623837,R,1,1
1225623837,R,2,1
1225623837,R,9,0
1225623837,R,17,0
1225623837,R,23,0
1225623837,R,24,1
1225623838,G,1,0
1225623838,G,3,1
1225623838,G,6,0
1225623838,G,17,1
1225623838,G,19,0
1225623838,G,22,1
1225623838,G,31,1
1225623838,E,4,1
1225623838,E,9,1
1225623838,E,11,0
1225623838,R,1,1
1225623838,R,2,1
1225623838,R,8,0
1225623838,R,9,0
1225623838,R,17,0
1225623838,R,23,0
1225623838,R,24,1
1225623839,G,1,0
1225623839,G,3,1
1225623839,G,17,1
1225623839,G,19,0
1225623839,G,22,1
1225623839,G,23,0
1225623839,G,31,1
1225623839,E,4,1
1225623839,E,9,1
1225623839,E,11,0
1225623839,R,1,1
1225623839,R,2,1
1225623839,R,8,0
1225623839,R,9,0
1225623839,R,17,0
1225623839,R,23,0
1225623839,R,24,1
1225623840,G,1,0
1225623840,G,3,1
1225623840,G,6,0
1225623840,G,14,0
1225623840,G,17,1
1225623840,G,19,0
1225623840,G,22,1
1225623840,G,23,0
1225623840,G,31,1
1225623840,E,4,1
1225623840,E,9,1
1225623840,E,11,0
1225623840,R,1,1
1225623840,R,2,1
1225623840,R,8,0
1225623840,R,9,0
1225623840,R,17,0
1225623840,R,23,0
1225623840,R,24,1
1225623841,G,1,0
1225623841,G,3,1
1225623841,G,11,0
1225623841,G,12,0
1225623841,G,17,1
1225623841,G,19,1
1225623841,G,22,1
1225623841,G,23,0
1225623841,G,31,1
1225623841,E,4,1
1225623841,E,5,0
1225623841,E,9,1
1225623841,E,11,0
1225623841,R,1,1
1225623841,R,2,1
1225623841,R,9,0
1225623841,R,17,1
1225623841,R,23,0
1225623841,R,24,0
1225623842,G,1,0
1225623842,G,3,1
1225623842,G,17,1
1225623842,G,18,0
1225623842,G,22,1
1225623842,G,23,0
1225623842,G,31,1
1225623842,E,4,1
1225623842,E,5,0
1225623842,E,9,1
1225623842,E,11,0
1225623842,R,1,1
1225623842,R,2,1
1225623842,R,8,1
1225623842,R,9,0
1225623842,R,17,1
1225623842,R,23,0
1225623842,R,24,1
1225623843,G,1,0
1225623843,G,3,1
1225623843,G,11,0
1225623843,G,17,1
1225623843,G,18,0
1225623843,G,19,0
1225623843,G,22,1
1225623843,G,23,0
1225623843,G,31,1
1225623843,E,4,1
1225623843,E,5,0
1225623843,E,9,1
1225623843,E,11,0
1225623843,R,1,1
1225623843,R,2,1
1225623843,R,8,1
1225623843,R,9,0
1225623843,R,17,0
1225623843,R,24,1
1225623844,G,1,0
1225623844,G,3,1
1225623844,G,17,0
1225623844,G,18,0
1225623844,G,19,0
1225623844,G,22,1
1225623844,G,23,0
1225623844,G,31,1
1225623844,E,4,1
1225623844,E,5,0
1225623844,E,9,1
1225623844,E,11,0
1225623844,R,1,1
1225623844,R,2,1
1225623844,R,8,1
1225623844,R,9,0
1225623844,R,17,0
1225623844,R,23,0
1225623844,R,24,1
1225623845,G,1,0
1225623845,G,3,1
1225623845,G,14,0
1225623845,G,17,0
1225623845,G,19,0
1225623845,G,22,1
1225623845,G,23,0
1225623845,G,31,1
1225623845,E,4,1
1225623845,E,5,0
1225623845,E,9,1
1225623845,E,11,0
1225623845,R,1,1
1225623845,R,2,1
1225623845,R,8,1
1225623845,R,9,0
1225623845,R,17,0
1225623845,R,23,0
1225623845,R,24,1
1225623846,G,1,0
1225623846,G,3,1
1225623846,G,14,0
1225623846,G,17,0
1225623846,G,19,0
1225623846,G,22,1
1225623846,G,31,1
1225623846,E,4,1
1225623846,E,5,0
1225623846,E,9,1
1225623846,E,11,0
1225623846,R,1,1
1225623846,R,2,1
1225623846,R,8,0
1225623846,R,9,0
1225623846,R,17,0
1225623846,R,23,0
1225623846,R,24,1
1225623847,G,1,0
1225623847,G,3,1
1225623847,G,14,0
1225623847,G,17,1
1225623847,G,19,0
1225623847,G,22,1
1225623847,G,23,0
1225623847,G,31,1
1225623847,E,4,1
1225623847,E,5,0
1225623847,E,9,1
1225623847,E,11,0
1225623847,R,1,1
1225623847,R,2,1
1225623847,R,8,0
1225623847,R,9,0
1225623847,R,17,1
1225623847,R,23,0
1225623847,R,24,1
1225623848,G,1,0
1225623848,G,3,1
1225623848,G,11,0
1225623848,G,17,1
1225623848,G,19,1
1225623848,G,22,1
1225623848,G,23,0
1225623848,G,31,1
1225623848,E,4,1
1225623848,E,5,0
1225623848,E,9,1
1225623848,E,11,0
1225623848,R,1,1
1225623848,R,2,1
1225623848,R,8,1
1225623848,R,9,0
1225623848,R,17,1
1225623848,R,23,0
1225623848,R,24,1
1225623849,G,1,0
1225623849,G,3,1
1225623849,G,11,0
1225623849,G,14,0
1225623849,G,17,0
1225623849,G,19,0
1225623849,G,22,1
1225623849,G,23,0
1225623849,G,31,1
1225623849,E,4,1
1225623849,E,5,0
1225623849,E,9,1
1225623849,E,11,0
1225623849,R,1,1
1225623849,R,2,1
1225623849,R,8,0
1225623849,R,17,0
1225623849,R,23,0
1225623849,R,24,1
1225623850,G,1,0
1225623850,G,3,1
1225623850,G,14,0
1225623850,G,17,0
1225623850,G,19,0
1225623850,G,22,1
1225623850,G,23,0
1225623850,G,31,1
1225623850,E,4,1
1225623850,E,5,0
1225623850,E,9,1
1225623850,E,11,0
1225623850,R,1,1
1225623850,R,2,1
1225623850,R,8,0
1225623850,R,9,0
1225623850,R,17,0
1225623850,R,23,0
1225623850,R,24,1
1225623851,G,1,0
1225623851,G,3,1
1225623851,G,11,0
1225623851,G,14,0
1225623851,G,17,1
1225623851,G,19,0
1225623851,G,22,1
1225623851,G,31,1
1225623851,E,4,1
1225623851,E,5,0
1225623851,E,9,1
1225623851,E,11,0
1225623851,R,1,1
1225623851,R,2,1
1225623851,R,8,0
1225623851,R,9,0
1225623851,R,17,0
1225623851,R,23,0
1225623851,R,24,1
1225623852,G,1,0
1225623852,G,3,1
1225623852,G,11,0
1225623852,G,14,0
1225623852,G,17,1
1225623852,G,19,1
1225623852,G,22,1
1225623852,G,31,1
1225623852,E,4,1
1225623852,E,9,1
1225623852,E,11,0
1225623852,R,1,1
1225623852,R,2,1
1225623852,R,8,0
1225623852,R,9,0
1225623852,R,17,1
1225623852,R,23,0
1225623852,R,24,1
1225623853,G,1,0
1225623853,G,3,1
1225623853,G,11,0
1225623853,G,17,1
1225623853,G,19,0
1225623853,G,22,1
1225623853,G,23,0
1225623853,G,31,1
1225623853,E,4,1
1225623853,E,9,1
1225623853,E,11,0
1225623853,R,1,1
1225623853,R,2,1
1225623853,R,8,0
1225623853,R,9,0
1225623853,R,17,0
1225623853,R,23,0
1225623853,R,24,1
1225623854,G,1,0
1225623854,G,3,1
1225623854,G,11,0
1225623854,G,17,1
1225623854,G,19,1
1225623854,G,22,1
1225623854,G,23,0
1225623854,G,31,1
1225623854,E,4,1
1225623854,E,5,0
1225623854,E,9,1
1225623854,E,11,0
1225623854,R,1,1
1225623854,R,2,1
1225623854,R,8,1
1225623854,R,9,0
1225623854,R,17,1
1225623854,R,23,0
1225623854,R,24,1
1225623855,G,1,0
1225623855,G,3,1
1225623855,G,14,0
1225623855,G,17,1
1225623855,G,18,0
1225623855,G,19,1
1225623855,G,22,1
1225623855,G,23,0
1225623855,G,31,1
1225623855,E,4,1
1225623855,E,5,0
1225623855,E,9,1
1225623855,E,11,0
1225623855,R,1,1
1225623855,R,2,1
1225623855,R,9,0
1225623855,R,17,1
1225623855,R,23,0
1225623855,R,24,1
1225623856,G,1,0
1225623856,G,3,1
1225623856,G,11,0
1225623856,G,14,0
1225623856,G,17,1
1225623856,G,18,0
1225623856,G,19,1
1225623856,G,22,1
1225623856,G,31,1
1225623856,E,4,1
1225623856,E,9,1
1225623856,E,11,0
1225623856,R,1,1
1225623856,R,2,1
1225623856,R,9,0
1225623856,R,17,1
1225623856,R,23,0
1225623856,R,24,1
1225623857,G,1,0
1225623857,G,3,1
1225623857,G,6,0
1225623857,G,11,1
1225623857,G,14,0
1225623857,G,17,1
1225623857,G,18,0
1225623857,G,19,1
1225623857,G,22,1
1225623857,G,23,0
1225623857,G,31,1
1225623857,E,4,1
1225623857,E,9,1
1225623857,E,11,0
1225623857,R,1,1
1225623857,R,2,1
1225623857,R,17,1
1225623857,R,23,0
1225623857,R,24,1
1225623858,G,1,0
1225623858,G,3,1
1225623858,G,6,0
1225623858,G,14,0
1225623858,G,17,1
1225623858,G,22,1
1225623858,G,23,0
1225623858,G,31,1
1225623858,E,4,1
1225623858,E,5,0
1225623858,E,9,1
1225623858,E,11,0
1225623858,R,1,1
1225623858,R,2,1
1225623858,R,9,0
1225623858,R,17,1
1225623858,R,23,0
1225623858,R,24,1
1225623859,G,1,0
1225623859,G,3,1
1225623859,G,6,0
1225623859,G,11,0
1225623859,G,14,0
1225623859,G,17,1
1225623859,G,19,0
1225623859,G,22,1
1225623859,G,23,0
1225623859,G,31,1
1225623859,E,4,1
1225623859,E,5,0
1225623859,E,9,1
1225623859,E,11,0
1225623859,R,1,1
1225623859,R,2,1
1225623859,R,17,0
1225623859,R,23,0
1225623859,R,24,1
1225623860,G,1,0
1225623860,G,3,1
1225623860,G,11,0
1225623860,G,14,0
1225623860,G,17,1
1225623860,G,18,0
1225623860,G,19,0
1225623860,G,22,1
1225623860,G,23,0
1225623860,G,31,1
1225623860,E,4,1
1225623860,E,5,0
1225623860,E,9,1
1225623860,E,11,0
1225623860,R,1,1
1225623860,R,2,1
1225623860,R,17,0
1225623860,R,23,0
1225623860,R,24,1
1225623861,G,1,0
1225623861,G,3,1
1225623861,G,11,0
1225623861,G,14,0
1225623861,G,17,1
1225623861,G,18,0
1225623861,G,19,0
1225623861,G,22,1
1225623861,G,23,0
1225623861,G,31,1
1225623861,E,4,1
1225623861,E,5,0
1225623861,E,9,1
1225623861,R,1,1
1225623861,R,2,1
1225623861,R,8,0
1225623861,R,17,0
1225623861,R,23,0
1225623861,R,24,1
1225623862,G,1,0
1225623862,G,3,1
1225623862,G,11,1
1225623862,G,14,0
1225623862,G,17,1
1225623862,G,19,0
1225623862,G,22,1
1225623862,G,31,1
1225623862,E,4,1
1225623862,E,5,0
1225623862,E,9,1
1225623862,E,11,0
1225623862,R,1,1
1225623862,R,2,1
1225623862,R,8,0
1225623862,R,9,0
1225623862,R,17,0
1225623862,R,23,0
1225623862,R,24,1
1225623863,G,1,0
1225623863,G,3,1
1225623863,G,11,0
1225623863,G,14,0
1225623863,G,17,1
1225623863,G,19,1
1225623863,G,22,1
1225623863,G,31,1
1225623863,E,4,1
1225623863,E,9,1
1225623863,E,11,0
1225623863,R,1,1
1225623863,R,2,1
1225623863,R,8,0
1225623863,R,9,0
1225623863,R,17,1
1225623863,R,23,0
1225623863,R,24,1
1225623864,G,1,0
1225623864,G,3,1
1225623864,G,11,0
1225623864,G,14,0
1225623864,G,17,1
1225623864,G,19,0
1225623864,G,22,1
1225623864,G,23,0
1225623864,G,31,1
1225623864,E,4,1
1225623864,E,5,0
1225623864,E,9,1
1225623864,E,11,0
1225623864,R,1,1
1225623864,R,2,1
1225623864,R,8,0
1225623864,R,9,0
1225623864,R,17,0
1225623864,R,24,1
1225623865,G,1,0
1225623865,G,3,1
1225623865,G,6,0
1225623865,G,11,0
1225623865,G,14,0
1225623865,G,17,1
1225623865,G,19,1
1225623865,G,22,1
1225623865,G,23,0
1225623865,G,31,1
1225623865,E,4,1
1225623865,E,5,0
1225623865,E,9,1
1225623865,R,1,1
1225623865,R,2,1
1225623865,R,8,0
1225623865,R,9,0
1225623865,R,17,1
1225623865,R,24,1
1225623866,G,1,0
1225623866,G,3,1
1225623866,G,11,0
1225623866,G,14,0
1225623866,G,17,1
1225623866,G,19,0
1225623866,G,22,1
1225623866,G,23,0
1225623866,G,31,1
1225623866,E,4,1
1225623866,E,5,0
1225623866,E,9,1
1225623866,E,11,0
1225623866,R,1,1
1225623866,R,2,1
1225623866,R,9,0
1225623866,R,17,0
1225623866,R,23,0
1225623866,R,24,1
1225623867,G,1,0
1225623867,G,3,1
1225623867,G,11,0
1225623867,G,17,1
1225623867,G,19,0
1225623867,G,22,1
1225623867,G,23,0
1225623867,G,31,1
1225623867,E,4,1
1225623867,E,5,0
1225623867,E,9,1
1225623867,E,11,0
1225623867,R,1,1
1225623867,R,2,1
1225623867,R,8,0
1225623867,R,9,0
1225623867,R,17,0
1225623867,R,23,0
1225623867,R,24,1
1225623868,G,1,0
1225623868,G,3,1
1225623868,G,11,0
1225623868,G,14,0
1225623868,G,17,1
1225623868,G,19,0
1225623868,G,22,1
1225623868,G,23,0
1225623868,G,31,1
1225623868,E,4,1
1225623868,E,5,0
1225623868,E,9,1
1225623868,E,11,0
1225623868,R,1,1
1225623868,R,2,1
1225623868,R,8,0
1225623868,R,17,0
1225623868,R,23,0
1225623868,R,24,1
1225623869,G,1,0
1225623869,G,3,1
1225623869,G,11,0
1225623869,G,14,0
1225623869,G,17,1
1225623869,G,19,0
1225623869,G,22,1
1225623869,G,31,1
1225623869,E,4,1
1225623869,E,5,0
1225623869,E,9,1
1225623869,E,11,0
1225623869,R,1,1
1225623869,R,2,1
1225623869,R,9,0
1225623869,R,17,0
1225623869,R,23,0
1225623869,R,24,1
1225623870,G,1,0
1225623870,G,3,1
1225623870,G,14,0
1225623870,G,17,1
1225623870,G,19,0
1225623870,G,22,1
1225623870,G,23,0
1225623870,G,31,1
1225623870,E,4,1
1225623870,E,5,0
1225623870,E,9,1
1225623870,E,11,0
1225623870,R,1,1
1225623870,R,2,1
1225623870,R,8,0
1225623870,R,9,0
1225623870,R,17,0
1225623870,R,23,0
1225623870,R,24,1
1225623871,G,1,0
1225623871,G,3,1
1225623871,G,11,0
1225623871,G,14,0
1225623871,G,17,1
1225623871,G,18,0
1225623871,G,19,0
1225623871,G,22,1
1225623871,G,31,1
1225623871,E,4,1
1225623871,E,5,0
1225623871,E,9,1
1225623871,E,11,0
1225623871,R,1,1
1225623871,R,2,1
1225623871,R,9,0
1225623871,R,17,0
1225623871,R,23,0
1225623871,R,24,1
1225623872,G,1,0
1225623872,G,3,1
1225623872,G,6,0
1225623872,G,14,0
1225623872,G,17,0
1225623872,G,18,0
1225623872,G,19,0
1225623872,G,22,1
1225623872,G,23,0
1225623872,G,31,1
1225623872,E,4,1
1225623872,E,5,0
1225623872,E,9,1
1225623872,E,11,0
1225623872,R,1,1
1225623872,R,2,1
1225623872,R,9,0
1225623872,R,17,0
1225623872,R,24,1
1225623873,G,1,0
1225623873,G,3,1
1225623873,G,6,0
1225623873,G,14,0
1225623873,G,17,1
1225623873,G,18,0
1225623873,G,19,0
1225623873,G,22,1
1225623873,G,31,1
1225623873,E,4,1
1225623873,E,5,0
1225623873,E,9,1
1225623873,E,11,0
1225623873,R,1,1
1225623873,R,2,1
1225623873,R,8,0
1225623873,R,17,0
1225623873,R,23,0
1225623873,R,24,1
1225623874,G,1,0
1225623874,G,3,1
1225623874,G,14,0
1225623874,G,17,1
1225623874,G,18,0
1225623874,G,22,1
1225623874,G,23,0
1225623874,G,31,1
1225623874,E,4,1
1225623874,E,5,0
1225623874,E,9,1
1225623874,E,11,0
1225623874,R,1,1
1225623874,R,2,1
1225623874,R,8,0
1225623874,R,9,0
1225623874,R,17,1
1225623874,R,23,0
1225623874,R,24,1
1225623875,G,1,0
1225623875,G,3,1
1225623875,G,11,0
1225623875,G,14,0
1225623875,G,17,1
1225623875,G,19,0
1225623875,G,22,1
1225623875,G,23,0
1225623875,G,31,1
1225623875,E,4,1
1225623875,E,5,0
1225623875,E,9,1
1225623875,E,11,0
1225623875,R,1,1
1225623875,R,2,1
1225623875,R,9,0
1225623875,R,17,0
1225623875,R,23,0
1225623875,R,24,1
1225623876,G,1,0
1225623876,G,3,1
1225623876,G,6,0
1225623876,G,11,0
1225623876,G,14,0
1225623876,G,17,1
1225623876,G,19,0
1225623876,G,22,1
1225623876,G,23,0
1225623876,G,31,1
1225623876,E,4,1
1225623876,E,9,1
1225623876,E,11,0
1225623876,R,1,1
1225623876,R,2,1
1225623876,R,8,0
1225623876,R,17,0
1225623876,R,23,0
1225623876,R,24,1
1225623877,G,1,0
1225623877,G,3,1
1225623877,G,14,0
1225623877,G,17,1
1225623877,G,18,0
1225623877,G,19,0
1225623877,G,22,1
1225623877,G,23,0
1225623877,G,31,1
1225623877,E,4,1
1225623877,E,5,0
1225623877,E,9,1
1225623877,E,11,0
1225623877,R,1,1
1225623877,R,2,1
1225623877,R,9,0
1225623877,R,17,0
1225623877,R,23,0
1225623877,R,24,0
1225623878,G,1,0
1225623878,G,3,1
1225623878,G,14,0
1225623878,G,17,1
1225623878,G,18,0
1225623878,G,19,0
1225623878,G,22,1
1225623878,G,23,0
1225623878,G,31,1
1225623878,E,4,1
1225623878,E,5,0
1225623878,E,9,1
1225623878,E,11,0
1225623878,R,1,1
1225623878,R,2,1
1225623878,R,8,0
1225623878,R,9,0
1225623878,R,17,0
1225623878,R,24,0
1225623879,G,1,0
1225623879,G,3,1
1225623879,G,14,0
1225623879,G,17,1
1225623879,G,18,0
1225623879,G,19,0
1225623879,G,22,1
1225623879,G,23,0
1225623879,G,31,1
1225623879,E,4,1
1225623879,E,5,0
1225623879,E,9,1
1225623879,E,11,0
1225623879,R,1,1
1225623879,R,2,1
1225623879,R,8,0
1225623879,R,9,0
1225623879,R,17,0
1225623879,R,24,1
1225623880,G,1,0
1225623880,G,3,1
1225623880,G,14,0
1225623880,G,17,1
1225623880,G,19,0
1225623880,G,22,1
1225623880,G,23,0
1225623880,G,31,1
1225623880,E,4,1
1225623880,E,5,0
1225623880,E,9,1
1225623880,E,11,0
1225623880,R,1,1
1225623880,R,2,1
1225623880,R,9,0
1225623880,R,17,0
1225623880,R,23,0
1225623880,R,24,1
1225623881,G,1,0
1225623881,G,3,1
1225623881,G,11,0
1225623881,G,14,0
1225623881,G,17,1
1225623881,G,19,0
1225623881,G,22,1
1225623881,G,23,0
1225623881,G,31,1
1225623881,E,4,1
1225623881,E,5,0
1225623881,E,9,1
1225623881,E,11,0
1225623881,R,1,1
1225623881,R,2,1
1225623881,R,8,0
1225623881,R,17,0
1225623881,R,23,0
1225623881,R,24,1
1225623882,G,1,0
1225623882,G,3,1
1225623882,G,11,0
1225623882,G,14,0
1225623882,G,17,1
1225623882,G,18,0
1225623882,G,19,0
1225623882,G,22,1
1225623882,G,23,0
1225623882,G,31,1
1225623882,E,4,1
1225623882,E,5,0
1225623882,E,9,1
1225623882,E,11,0
1225623882,R,1,1
1225623882,R,2,1
1225623882,R,17,0
1225623882,R,23,0
1225623882,R,24,1
1225623883,G,1,0
1225623883,G,3,1
1225623883,G,9,0
1225623883,G,14,0
1225623883,G,17,1
1225623883,G,19,0
1225623883,G,22,1
1225623883,G,23,0
1225623883,G,31,1
1225623883,E,4,1
1225623883,E,5,0
1225623883,E,9,1
1225623883,E,11,0
1225623883,R,1,1
1225623883,R,2,1
1225623883,R,8,0
1225623883,R,17,0
1225623883,R,23,0
1225623883,R,24,1
1225623884,G,1,0
1225623884,G,3,1
1225623884,G,9,0
1225623884,G,11,0
1225623884,G,14,0
1225623884,G,17,1
1225623884,G,19,0
1225623884,G,22,1
1225623884,G,23,0
1225623884,G,31,1
1225623884,E,4,1
1225623884,E,5,0
1225623884,E,9,1
1225623884,E,11,0
1225623884,R,1,1
1225623884,R,2,1
1225623884,R,17,0
1225623884,R,23,0
1225623884,R,24,1
1225623885,G,1,0
1225623885,G,3,1
1225623885,G,9,0
1225623885,G,11,0
1225623885,G,14,0
1225623885,G,17,1
1225623885,G,19,1
1225623885,G,22,1
1225623885,G,23,0
1225623885,G,31,1
1225623885,E,4,1
1225623885,E,5,0
1225623885,E,9,1
1225623885,E,11,0
1225623885,R,1,1
1225623885,R,2,1
1225623885,R,17,1
1225623885,R,23,0
1225623885,R,24,1
1225623886,G,1,0
1225623886,G,3,1
1225623886,G,9,0
1225623886,G,11,0
1225623886,G,14,0
1225623886,G,17,1
1225623886,G,18,0
1225623886,G,19,0
1225623886,G,22,1
1225623886,G,23,0
1225623886,G,31,1
1225623886,E,4,1
1225623886,E,5,0
1225623886,E,9,1
1225623886,E,11,0
1225623886,R,1,1
1225623886,R,2,1
1225623886,R,23,0
1225623886,R,24,0
1225623887,G,1,0
1225623887,G,3,1
1225623887,G,9,0
1225623887,G,14,0
1225623887,G,17,1
1225623887,G,18,0
1225623887,G,19,1
1225623887,G,22,1
1225623887,G,31,1
1225623887,E,4,1
1225623887,E,9,1
1225623887,E,11,0
1225623887,R,1,1
1225623887,R,2,1
1225623887,R,8,0
1225623887,R,9,0
1225623887,R,17,1
1225623887,R,23,0
1225623887,R,24,0
1225623888,G,1,0
1225623888,G,3,1
1225623888,G,11,0
1225623888,G,14,0
1225623888,G,17,1
1225623888,G,19,1
1225623888,G,22,1
1225623888,G,23,0
1225623888,G,31,1
1225623888,E,4,1
1225623888,E,9,1
1225623888,E,11,0
1225623888,R,1,1
1225623888,R,2,1
1225623888,R,8,0
1225623888,R,9,0
1225623888,R,17,1
1225623888,R,23,0
1225623888,R,24,0
1225623889,G,1,0
1225623889,G,3,1
1225623889,G,11,0
1225623889,G,14,1
1225623889,G,17,1
1225623889,G,18,0
1225623889,G,19,1
1225623889,G,22,1
1225623889,G,23,0
1225623889,G,31,1
1225623889,E,4,1
1225623889,E,9,1
1225623889,E,11,0
1225623889,R,1,1
1225623889,R,2,1
1225623889,R,8,1
1225623889,R,17,1
1225623889,R,23,0
1225623889,R,24,1
1225623890,G,3,1
1225623890,G,11,0
1225623890,G,14,0
1225623890,G,17,1
1225623890,G,19,0
1225623890,G,22,1
1225623890,G,23,0
1225623890,G,31,1
1225623890,E,4,1
1225623890,E,5,0
1225623890,E,9,1
1225623890,E,11,0
1225623890,R,1,1
1225623890,R,2,1
1225623890,R,9,0
1225623890,R,17,0
1225623890,R,23,0
1225623890,R,24,1
1225623891,G,1,0
1225623891,G,3,1
1225623891,G,11,0
1225623891,G,14,0
1225623891,G,17,1
1225623891,G,18,0
1225623891,G,19,0
1225623891,G,22,1
1225623891,G,23,0
1225623891,G,31,1
1225623891,E,4,1
1225623891,E,5,0
1225623891,E,9,1
1225623891,R,1,1
1225623891,R,2,1
1225623891,R,8,0
1225623891,R,17,0
1225623891,R,23,0
1225623891,R,24,0
1225623892,G,1,0
1225623892,G,3,1
1225623892,G,11,0
1225623892,G,14,1
1225623892,G,17,1
1225623892,G,19,1
1225623892,G,22,1
1225623892,G,23,0
1225623892,G,31,1
1225623892,E,4,1
1225623892,E,5,0
1225623892,E,9,1
1225623892,E,11,0
1225623892,R,1,1
1225623892,R,2,1
1225623892,R,8,1
1225623892,R,17,1
1225623892,R,23,0
1225623892,R,24,0
1225623893,G,1,0
1225623893,G,3,1
1225623893,G,14,0
1225623893,G,17,1
1225623893,G,19,0
1225623893,G,22,1
1225623893,G,31,1
1225623893,E,4,1
1225623893,E,5,0
1225623893,E,9,1
1225623893,E,11,0
1225623893,R,1,1
1225623893,R,2,1
1225623893,R,8,0
1225623893,R,9,0
1225623893,R,17,0
1225623893,R,23,0
1225623893,R,24,1
1225623894,G,1,0
1225623894,G,3,1
1225623894,G,6,0
1225623894,G,11,0
1225623894,G,14,0
1225623894,G,17,1
1225623894,G,19,0
1225623894,G,22,1
1225623894,G,23,0
1225623894,G,31,1
1225623894,E,4,1
1225623894,E,9,1
1225623894,R,1,1
1225623894,R,2,1
1225623894,R,8,0
1225623894,R,9,0
1225623894,R,17,0
1225623894,R,23,0
1225623894,R,24,1
1225623895,G,1,0
1225623895,G,3,1
1225623895,G,9,0
1225623895,G,11,0
1225623895,G,14,0
1225623895,G,17,1
1225623895,G,19,0
1225623895,G,22,1
1225623895,G,23,0
1225623895,G,31,1
1225623895,E,4,1
1225623895,E,9,1
1225623895,E,11,0
1225623895,R,1,1
1225623895,R,2,1
1225623895,R,9,0
1225623895,R,17,0
1225623895,R,23,0
1225623895,R,24,1
1225623896,G,1,0
1225623896,G,3,1
1225623896,G,9,0
1225623896,G,14,0
1225623896,G,17,1
1225623896,G,19,0
1225623896,G,22,1
1225623896,G,23,0
1225623896,G,31,1
1225623896,E,4,1
1225623896,E,5,0
1225623896,E,9,1
1225623896,E,11,0
1225623896,R,1,1
1225623896,R,2,1
1225623896,R,9,0
1225623896,R,17,0
1225623896,R,23,0
1225623896,R,24,0
1225623897,G,1,0
1225623897,G,3,1
1225623897,G,9,0
